1,east village,little italy,1
1,carroll gardens,brooklyn-downtown,1
1,JFK,upper east side,1
1,financial district,JFK,1
1,west village,midtown,11
1,battery park,morningside heights,1
1,carnegie hill,gramercy,1
1,upper east side,battery park,2
1,gramercy,east village,1
1,soho,little italy,1
1,astoria-long island city,williamsburg,1
1,sunny side,soho,2
1,lower east side,greenwich village,2
1,JFK,financial district,2
1,murray hill,JFK,1
1,north sutton area,garment district,2
1,clinton,greenwich village,2
1,midtown,north sutton area,1
1,JFK,JFK,1
1,little italy,tribeca,1
1,lower east side,JFK,1
1,murray hill,murray hill,2
1,soho,battery park,1
1,clinton,garment district,1
1,LGA,sunny side,1
1,upper east side,hamilton heights,5
1,upper west side,morningside heights,7
1,central park,financial district,2
1,financial district,lower east side,3
1,north sutton area,north sutton area,2
1,astoria-long island city,astoria-long island city,4
1,soho,midtown,5
1,clinton,midtown,27
1,LGA,carroll gardens,1
1,midtown,greenwich village,3
1,lower east side,chelsea,1
1,upper west side,battery park,2
1,financial district,garment district,1
1,forest hills,financial district,2
1,upper east side,morningside heights,1
1,LGA,tremont,1
1,sunny side,midtown,1
1,LGA,bedford-stuyvesant,1
1,JFK,chelsea,1
1,midtown,morningside heights,1
1,JFK,yorkville,1
1,upper west side,JFK,2
1,soho,brooklyn-downtown,1
1,LGA,upper west side,2
1,chelsea,tribeca,7
1,lower east side,carroll gardens,1
1,lower east side,LGA,1
1,yorkville,greenwich village,1
1,chinatown,gramercy,1
1,harlem,financial district,3
1,garment district,clinton,11
1,JFK,carroll gardens,1
1,east harlem,yorkville,3
1,chelsea,midtown,41
1,little italy,greenwich village,1
1,LGA,chelsea,4
1,upper east side,bedford park,1
1,central park,jackson height,1
1,tribeca,tribeca,1
1,carnegie hill,tribeca,1
1,morningside heights,midtown,1
1,greenwich village,chelsea,6
1,greenwich village,LGA,3
1,central park,gramercy,2
1,tribeca,LGA,1
1,east village,soho,5
1,chelsea,greenwich village,14
1,carnegie hill,upper east side,11
1,clinton,clinton,1
1,upper west side,yorkville,5
1,yorkville,upper east side,5
1,upper west side,garment district,4
1,harlem,washington heights,1
1,gramercy,soho,7
1,boerum hill,boerum hill,3
1,upper east side,brooklyn-downtown,3
1,jackson height,astoria-long island city,1
1,gramercy,financial district,8
1,murray hill,upper east side,5
1,murray hill,maspeth,2
1,carnegie hill,midtown,7
1,upper west side,harlem,1
1,east village,battery park,1
1,gramercy,central park,2
1,greenwich village,gramercy,7
1,clinton,battery park,3
1,harlem,upper west side,1
1,upper west side,murray hill,2
1,greenwich village,upper east side,2
1,upper west side,sunset park,2
1,JFK,middle village,1
1,murray hill,lower east side,1
1,upper west side,east harlem,4
1,soho,clinton,3
1,garment district,gramercy,15
1,central park,garment district,2
1,east village,tribeca,2
1,west village,murray hill,4
1,chelsea,gramercy,17
1,garment district,tribeca,2
1,west village,clinton,2
1,midtown,battery park,8
1,JFK,gramercy,2
1,washington heights,harlem,1
1,east village,midtown,13
1,battery park,murray hill,4
1,midtown,murray hill,11
1,midtown,maspeth,1
1,gramercy,yorkville,1
1,upper west side,financial district,3
1,tribeca,chelsea,2
1,east harlem,chelsea,1
1,jamaica,jamaica,1
1,chelsea,chelsea,20
1,astoria-long island city,JFK,1
1,chelsea,upper east side,6
1,murray hill,gramercy,10
1,JFK,williamsburg,3
1,clinton,upper west side,3
1,upper east side,murray hill,23
1,JFK,gravesend-sheepshead bay,1
1,JFK,LGA,2
1,soho,central park,1
1,chelsea,murray hill,3
1,JFK,west village,2
1,garment district,little italy,2
1,upper east side,clinton,1
1,chelsea,west village,7
1,upper west side,tribeca,1
1,financial district,midtown,10
1,upper east side,east harlem,9
1,murray hill,garment district,6
1,murray hill,tribeca,4
1,upper west side,carnegie hill,3
1,upper west side,gramercy,2
1,JFK,flushing,1
1,woodside,middle village,2
1,chelsea,JFK,2
1,midtown,garment district,27
1,east village,greenwich village,5
1,woodside,woodside,2
1,lower east side,lower east side,2
1,garment district,chelsea,6
1,west village,garment district,2
1,gramercy,LGA,3
1,clinton,upper east side,2
1,sunny side,upper east side,1
1,garment district,chinatown,2
1,country club,country club,2
1,chelsea,hamilton heights,1
1,central park,upper west side,3
1,LGA,upper east side,8
1,gramercy,garment district,15
1,midtown,tribeca,4
1,JFK,borough park,1
1,JFK,greewood,2
1,clinton,gramercy,10
1,west village,soho,1
1,clinton,chelsea,8
1,east village,chelsea,2
1,east village,upper east side,1
1,LGA,JFK,2
1,central park,upper east side,5
1,east village,murray hill,3
1,clinton,west village,1
1,lower east side,murray hill,3
1,murray hill,clinton,2
1,west village,battery park,1
1,lower east side,east village,2
1,LGA,harlem,2
