1,clinton,LGA,183
1,borough park,financial district,2
1,lower east side,lower east side,969
1,LGA,dyker heights,7
1,astoria-long island city,hamilton heights,4
1,astoria-long island city,midtown,190
1,fort green,canarsie,6
1,mott haven,upper west side,5
1,midtown,clinton,4634
1,upper west side,west village,333
1,little italy,williamsburg,98
1,gramercy,utopia,10
1,gramercy,carroll gardens,34
1,JFK,the rockaways,36
1,upper east side,little neck,4
1,east village,bay ridge,16
1,inwood,morningside heights,2
1,jamaica,kwq gardens,3
1,queensboro hill,kwq gardens,1
1,chelsea,queensboro hill,5
1,battery park,cobble hill,2
1,harlem,union port,5
1,chelsea,east brooklyn,1
1,bushwick,bedford-stuyvesant,30
1,sunset park,murray hill,1
1,east village,flushing,2
1,cobble hill,fort green,27
1,greewood,boerum hill,4
1,fort green,astoria-long island city,1
1,williamsburg,gramercy,49
1,gramercy,forest hills,43
1,mott haven,williams bridge,1
1,midtown,forest hills,85
1,greenwich village,morningside heights,42
1,borough park,park slope,8
1,tribeca,bushwick,14
1,carnegie hill,JFK,25
1,sunny side,bedford-stuyvesant,9
1,lower east side,baychester,1
1,harlem,astoria-long island city,5
1,forest hills,sunny side,5
1,brooklyn-downtown,gramercy,34
1,williamsburg,glendale,5
1,garment district,mapleton-flatlands,9
1,washington heights,jackson height,3
1,greewood,clinton,2
1,chinatown,mapleton-flatlands,1
1,fort green,carroll gardens,36
1,morningside heights,west village,9
1,morningside heights,bedford-stuyvesant,2
1,chelsea,kwq gardens,11
1,chinatown,clearview,1
1,mott haven,harlem,28
1,chelsea,clinton,2231
1,woodhaven-richmond hill,LGA,1
1,west village,gravesend-sheepshead bay,4
1,soho,upper west side,208
1,west village,yorkville,32
1,chinatown,carnegie hill,6
1,greenwich village,wakefield-williamsbridge,1
1,gramercy,JFK,279
1,chinatown,washington heights,1
1,fort green,park slope,59
1,greewood,chelsea,3
1,chelsea,LGA,175
1,financial district,soho,592
1,murray hill,tribeca,182
1,little italy,west village,271
1,garment district,harlem,180
1,maspeth,greenwich village,1
1,upper east side,fort green,82
1,clinton,morris heights,10
1,sunny side,forest hills,13
1,LGA,riverdale,7
1,financial district,sunset park,9
1,gramercy,bedford park,8
1,gramercy,little neck,1
1,greenwich village,garment district,1249
1,chelsea,canarsie,5
1,greewood,gramercy,1
1,bedford-stuyvesant,astoria-long island city,2
1,williamsburg,bay ridge,9
1,central park,kwq gardens,2
1,west village,chinatown,62
1,hamilton heights,woodside,1
1,bedford-stuyvesant,gravesend-sheepshead bay,2
1,garment district,glendale,1
1,woodside,murray hill,4
1,saintalbans,jamaica,1
1,chinatown,battery park,39
1,morningside heights,soho,8
1,midtown,middle village,24
1,clinton,tribeca,228
1,canarsie,gravesend-sheepshead bay,1
1,north sutton area,ridgewood,2
1,brooklyn-downtown,upper west side,12
1,ridgewood,jackson height,2
1,yorkville,yorkville,290
1,clinton,central park,180
1,central park,cobble hill,1
1,sunset park,astoria-long island city,1
1,mott haven,gramercy,4
1,washington heights,gramercy,8
1,lower east side,soho,601
1,midtown,high bridge,32
1,astoria-long island city,forest hills,28
1,chinatown,williamsburg,48
1,financial district,the rockaways,1
1,bedford-stuyvesant,greenwich village,2
1,morningside heights,yorkville,45
1,borough park,west village,4
1,gramercy,astoria-long island city,252
1,soho,gramercy,798
1,williamsburg,upper west side,15
1,upper east side,utopia,11
1,fordham,fordham,3
1,garment district,kwq gardens,12
1,chelsea,garment district,2895
1,fort green,brownsville,8
1,sunny side,kwq gardens,9
1,soho,bushwick,20
1,sunset park,little italy,1
1,financial district,hamilton heights,11
1,tribeca,battery park,359
1,little italy,bay ridge,4
1,dyker heights,bay ridge,1
1,boerum hill,ridgewood,1
1,fort green,gramercy,21
1,battery park,chelsea,339
1,lower east side,Auburndale,1
1,bushwick,gravesend-sheepshead bay,2
1,greenwich village,chinatown,195
1,dyker heights,dyker heights,4
1,central park,chinatown,5
1,midtown,midtown,21112
1,midtown,washington heights,323
1,bay ridge,boerum hill,2
1,tribeca,boerum hill,22
1,upper west side,morris park,2
1,fort green,east village,20
1,maspeth,gramercy,5
1,harlem,woodlawn-nordwood,1
1,greenwich village,harlem,98
1,bensonhurst,bay ridge,1
1,garment district,utopia,5
1,central park,wakefield-williamsbridge,1
1,lower east side,bushwick,167
1,astoria-long island city,glendale,2
1,east village,hamilton heights,46
1,upper east side,soho,575
1,williamsburg,west village,17
1,borough park,fort green,6
1,central park,clinton,180
1,fort green,chinatown,3
1,JFK,jamaica,90
1,jackson height,ridgewood,2
1,garment district,lower east side,474
1,flushing,jamaica,2
1,soho,forest hills,4
1,LGA,laurelton,11
1,park slope,gravesend-sheepshead bay,3
1,washington heights,clinton,11
1,JFK,park slope,150
1,soho,tribeca,648
1,bedford park,upper east side,1
1,financial district,bay ridge,17
1,woodside,jamaica,3
1,yorkville,garment district,75
1,north sutton area,utopia,1
1,soho,jackson height,7
1,central park,east village,34
1,high bridge,south bronx,4
1,murray hill,east village,795
1,clinton,flushing,9
1,east village,JFK,125
1,gramercy,lower east side,1438
1,JFK,east brooklyn,46
1,murray hill,tremont,11
1,fort green,LGA,15
1,clinton,yorkville,84
1,tremont,harlem,4
1,bedford-stuyvesant,lower east side,12
1,financial district,tribeca,604
1,soho,utopia,1
1,soundview,mott haven,1
1,LGA,queensboro hill,22
1,central park,ridgewood,1
1,forest hills,clinton,1
1,greenwich village,soho,1503
1,carroll gardens,park slope,64
1,chelsea,washington heights,108
1,JFK,central park,65
1,wakefield-williamsbridge,wakefield-williamsbridge,3
1,mott haven,yorkville,3
1,soho,morris park,1
1,upper west side,brooklyn-downtown,20
1,sunny side,murray hill,27
1,upper east side,carroll gardens,35
1,sunny side,washington heights,3
1,gravesend-sheepshead bay,canarsie,1
1,financial district,north sutton area,47
1,brooklyn-downtown,park slope,26
1,chelsea,astoria-long island city,148
1,soho,canarsie,7
1,wakefield-williamsbridge,woodlawn-nordwood,1
1,yorkville,sunny side,11
1,flushing,woodside,1
1,riverdale,chelsea,1
1,east village,murray hill,768
1,harlem,east village,18
1,tribeca,saintalbans,2
1,yorkville,carnegie hill,144
1,fordham,washington heights,3
1,chinatown,greenwich village,145
1,tremont,yorkville,1
1,little italy,east harlem,9
1,woodside,LGA,10
1,clinton,williamsburg,85
1,hamilton heights,astoria-long island city,10
1,south bronx,south bronx,22
1,williamsburg,sunset park,8
1,boerum hill,clinton,1
1,yorkville,maspeth,1
1,little italy,fort green,49
1,cobble hill,bedford-stuyvesant,8
1,east harlem,midtown,74
1,clinton,JFK,114
1,williamsburg,inwood,1
1,kwq gardens,LGA,3
1,borough park,brooklyn-downtown,3
1,astoria-long island city,soundview,1
1,clinton,gramercy,1069
1,cobble hill,financial district,7
1,hamilton heights,central park,9
1,morris park,wakefield-williamsbridge,1
1,east harlem,mott haven,47
1,garment district,the rockaways,2
1,chelsea,forest hills,28
1,bedford-stuyvesant,LGA,1
1,greewood,fort green,5
1,yorkville,hunts point,1
1,mott haven,morris park,1
1,soho,richmondtown,1
1,greenwich village,washington heights,56
1,little italy,forest hills,4
1,mott haven,east village,1
1,east harlem,tremont,6
1,LGA,upper east side,650
1,ridgewood,chinatown,1
1,soho,washington heights,20
1,tribeca,inwood,3
1,clinton,upper west side,1511
1,williamsburg,gravesend-sheepshead bay,3
1,midtown,lower east side,947
1,little italy,utopia,2
1,west village,kings bridge,2
1,garment district,country club,1
1,lower east side,flushing,1
1,garment district,chinatown,100
1,JFK,riverdale,7
1,utopia,east brooklyn,1
