rain,from,to,count
1,LGA,bensonhurst,2
1,garment district,east harlem,12
1,little italy,bedford-stuyvesant,2
1,east village,west village,86
1,gramercy,woodside,5
1,LGA,brownsville,1
1,LGA,chinatown,6
1,garment district,utopia,1
1,west village,boerum hill,3
1,yorkville,upper west side,68
1,lower east side,upper west side,35
1,west village,west village,103
1,gramercy,midtown,840
1,tribeca,forest hills,3
1,midtown,bedford-stuyvesant,24
1,harlem,south bronx,1
1,washington heights,upper west side,11
1,little italy,financial district,28
1,financial district,inwood,2
1,chelsea,morris heights,2
1,JFK,midtown,231
1,lower east side,sunny side,5
1,sunny side,woodside,2
1,upper east side,high bridge,7
1,greenwich village,battery park,54
1,gramercy,kwq gardens,3
1,murray hill,bushwick,2
1,west village,brooklyn-downtown,9
1,upper east side,central park,220
1,harlem,chelsea,1
1,harlem,mott haven,5
1,gramercy,west village,249
1,carnegie hill,clinton,13
1,lower east side,financial district,73
1,carroll gardens,kings bridge,1
1,soho,bedford-stuyvesant,10
1,gramercy,tribeca,100
1,forest hills,central park,1
1,gramercy,bedford park,3
1,murray hill,mott haven,2
1,murray hill,utopia,4
1,north sutton area,tribeca,6
1,murray hill,little italy,7
1,washington heights,upper east side,5
1,LGA,washington heights,15
1,little italy,LGA,1
1,sunny side,ridgewood,3
1,soho,lower east side,116
1,upper east side,yorkville,346
1,chelsea,east harlem,3
1,financial district,riverdale,2
1,upper east side,mott haven,14
1,gramercy,riverdale,1
1,carnegie hill,tremont,1
1,hamilton heights,yorkville,5
1,east village,lower east side,127
1,morningside heights,jamaica,1
1,garment district,JFK,5
1,murray hill,central park,18
1,washington heights,williams bridge,1
1,harlem,harlem,43
1,fort green,harlem,1
1,upper west side,financial district,22
1,JFK,astoria-long island city,31
1,north sutton area,morningside heights,2
1,upper west side,tremont,3
1,hamilton heights,midtown,3
1,gramercy,cobble hill,17
1,garment district,bensonhurst,1
1,chelsea,soho,187
1,east village,chinatown,21
1,north sutton area,greenwich village,28
1,yorkville,financial district,2
1,inwood,tremont,1
1,little italy,little italy,10
1,morningside heights,inwood,6
1,park slope,park slope,14
1,soho,chelsea,221
1,JFK,east harlem,4
1,tribeca,mapleton-flatlands,2
1,central park,LGA,1
1,west village,carroll gardens,13
1,park slope,upper east side,1
1,greenwich village,fort green,39
1,battery park,upper west side,37
1,JFK,morris park,2
1,financial district,spuyten duyvil,1
1,greenwich village,tribeca,128
1,gramercy,high bridge,2
1,gramercy,washington heights,20
1,upper east side,fordham,2
1,financial district,east harlem,4
1,hamilton heights,greenwich village,1
1,gramercy,oakwood,1
1,hamilton heights,mott haven,1
1,upper east side,astoria-long island city,82
1,williamsburg,astoria-long island city,2
1,harlem,west village,1
1,clinton,jamaica,1
1,upper east side,washington heights,44
1,east village,east harlem,1
1,morris heights,morris heights,10
1,astoria-long island city,carroll gardens,2
1,central park,east harlem,11
1,battery park,greewood,1
1,brooklyn-downtown,upper east side,2
1,harlem,greenwich village,1
1,harlem,wakefield-williamsbridge,1
1,sunset park,greewood,2
1,tribeca,ridgewood,1
1,JFK,Auburndale,3
1,upper east side,hunts point,1
1,washington heights,university heights,2
1,midtown,riverdale,13
1,west village,harlem,3
1,LGA,hamilton heights,6
1,JFK,garment district,52
1,midtown,flushing,2
1,JFK,upper west side,84
1,upper east side,ridgewood,3
1,harlem,morningside heights,10
1,garment district,forest hills,10
1,garment district,murray hill,269
1,astoria-long island city,gramercy,3
1,jackson height,midtown,1
1,garment district,kings bridge,2
1,jackson height,kwq gardens,1
1,north sutton area,financial district,12
1,LGA,east brooklyn,1
1,battery park,harlem,3
1,JFK,queens village,2
1,yorkville,harlem,18
1,fort green,fort green,27
1,chelsea,harlem,46
1,high bridge,morris heights,2
1,washington heights,hamilton heights,12
1,brownsville,woodhaven-richmond hill,2
1,gramercy,bay ridge,8
1,LGA,parkchester,9
1,gramercy,fort green,63
1,midtown,glendale,6
1,east harlem,harlem,19
1,central park,park slope,1
1,greenwich village,yorkville,7
1,east harlem,union port,1
1,midtown,upper west side,1791
1,north sutton area,battery park,2
1,garment district,fort green,19
1,east village,maspeth,1
1,williamsburg,lower east side,10
1,financial district,todt hill,1
1,JFK,jackson height,15
1,chelsea,little neck,1
1,west village,midtown,164
1,boerum hill,bedford-stuyvesant,6
1,east harlem,hamilton heights,4
1,carnegie hill,gramercy,19
1,boerum hill,soho,1
1,williamsburg,tribeca,1
1,soho,little italy,35
1,carnegie hill,east harlem,28
1,midtown,brooklyn-downtown,26
1,greenwich village,little italy,60
1,yorkville,west village,2
1,astoria-long island city,ridgewood,1
1,ridgewood,union port,2
1,chelsea,cobble hill,9
1,gramercy,wakefield-williamsbridge,1
1,brooklyn-downtown,midtown,2
1,williamsburg,brooklyn-downtown,5
1,gramercy,jackson height,9
1,battery park,sunny side,2
1,upper east side,bensonhurst,1
1,union port,bedford-stuyvesant,1
1,upper east side,midtown,1298
1,west village,central park,3
1,JFK,sunset park,2
1,upper east side,spuyten duyvil,8
1,yorkville,yorkville,34
1,gramercy,mapleton-flatlands,4
1,financial district,greenwich village,89
1,financial district,lower east side,154
1,yorkville,high bridge,2
1,LGA,astoria-long island city,50
1,soho,borough park,1
1,midtown,hamilton heights,27
1,tribeca,hamilton heights,1
1,cobble hill,boerum hill,1
1,financial district,garment district,70
1,upper east side,tribeca,33
1,east village,dyker heights,1
1,lower east side,cobble hill,5
1,garment district,clearview,1
1,LGA,carnegie hill,18
1,carnegie hill,washington heights,5
1,brooklyn-downtown,lower east side,8
1,chinatown,inwood,2
1,soho,brooklyn-downtown,8
1,lower east side,harlem,4
1,bedford-stuyvesant,fort green,1
1,lower east side,carroll gardens,5
1,midtown,little italy,64
1,LGA,greewood,2
1,financial district,carnegie hill,4
1,garment district,ridgewood,1
1,brooklyn-downtown,harlem,1
1,LGA,woodhaven-richmond hill,1
1,morningside heights,north sutton area,3
1,murray hill,north sutton area,53
1,JFK,carroll gardens,11
1,chelsea,financial district,105
1,mott haven,morris heights,1
1,fort green,mapleton-flatlands,2
1,soho,dyker heights,1
1,LGA,woodlawn-nordwood,1
1,north sutton area,harlem,3
1,forest hills,kwq gardens,2
1,financial district,boerum hill,17
1,greenwich village,forest hills,2
1,LGA,chelsea,95
1,battery park,williamsburg,6
1,east village,cobble hill,4
1,clinton,bensonhurst,1
1,carnegie hill,hamilton heights,1
1,midtown,bushwick,5
1,JFK,ridgewood,8
1,park slope,fort green,4
1,tribeca,LGA,3
1,LGA,sunset park,3
1,east village,soho,63
1,chelsea,gravesend-sheepshead bay,1
1,sunny side,clinton,2
1,carnegie hill,upper east side,384
1,upper west side,high bridge,3
1,upper west side,yorkville,109
1,murray hill,borough park,3
1,yorkville,upper east side,119
1,soho,jamaica,1
1,midtown,carroll gardens,27
1,greenwich village,north sutton area,19
1,garment district,sunset park,2
1,park slope,cobble hill,2
1,soho,bensonhurst,1
1,JFK,chinatown,2
1,west village,east harlem,2
1,greewood,park slope,2
1,LGA,central park,23
1,upper west side,gravesend-sheepshead bay,2
1,forest hills,forest hills,1
1,JFK,mapleton-flatlands,8
1,tribeca,bensonhurst,1
1,chelsea,inwood,5
1,financial district,fort green,59
1,chelsea,carnegie hill,12
1,north sutton area,maspeth,1
1,carnegie hill,inwood,1
1,soho,bedford park,2
1,upper west side,inwood,13
1,gramercy,yorkville,31
1,LGA,williamsburg,42
1,east village,bedford-stuyvesant,13
1,midtown,ridgewood,7
1,west village,sunset park,1
1,north sutton area,gramercy,131
1,soho,carnegie hill,7
1,morningside heights,murray hill,1
1,soho,gravesend-sheepshead bay,3
1,battery park,murray hill,26
1,chelsea,jackson height,3
1,clinton,kwq gardens,2
1,fort green,dyker heights,1
1,murray hill,carroll gardens,12
1,midtown,sunset park,3
1,tribeca,chelsea,143
1,bedford-stuyvesant,bedford-stuyvesant,12
1,soho,boerum hill,11
1,soho,park slope,28
1,garment district,bedford-stuyvesant,17
1,lower east side,ridgewood,5
1,carnegie hill,high bridge,2
1,chelsea,chelsea,751
1,chinatown,chinatown,4
1,greenwich village,brownsville,1
1,little italy,morningside heights,1
1,JFK,williamsburg,20
1,gramercy,westleigh-castleton,3
1,little italy,soho,22
1,JFK,gravesend-sheepshead bay,17
1,soho,central park,6
1,utopia,utopia,3
1,east village,borough park,3
1,chelsea,murray hill,252
1,LGA,morris park,2
1,clinton,fordham,2
1,boerum hill,carroll gardens,2
1,harlem,fort green,2
1,chelsea,ridgewood,3
1,fort green,financial district,3
1,clinton,morningside heights,13
1,soho,spuyten duyvil,1
1,gramercy,south beach,4
1,murray hill,Auburndale,2
1,upper west side,greewood,2
1,north sutton area,throggs neck,1
1,hamilton heights,lower east side,2
1,hamilton heights,clinton,2
1,washington heights,sunny side,1
1,upper east side,parkchester,5
1,cobble hill,chinatown,1
1,upper west side,carnegie hill,144
1,upper west side,gramercy,134
1,financial district,woodside,1
1,garment district,hamilton heights,13
1,chelsea,JFK,12
1,greenwich village,boerum hill,9
1,chelsea,sunny side,18
1,greenwich village,jackson height,5
1,chelsea,kwq gardens,2
1,upper east side,bushwick,4
1,chelsea,fort green,55
1,soho,murray hill,63
1,greenwich village,inwood,2
1,JFK,riverdale,1
1,garment district,chinatown,5
1,garment district,country club,2
1,midtown,lower east side,156
1,soho,washington heights,10
1,LGA,upper east side,205
1,little italy,forest hills,2
1,greenwich village,washington heights,7
1,yorkville,hunts point,1
1,fort green,bay ridge,1
1,chelsea,forest hills,9
1,east harlem,mott haven,6
1,murray hill,queensboro hill,2
1,clinton,gramercy,122
1,clinton,JFK,9
1,cobble hill,bedford-stuyvesant,1
1,little italy,fort green,16
1,south bronx,south bronx,1
1,clinton,williamsburg,9
1,chinatown,greenwich village,9
1,yorkville,carnegie hill,9
1,parkchester,parkchester,2
1,east village,murray hill,91
1,east harlem,hunts point,3
1,chelsea,astoria-long island city,19
1,williams bridge,bedford park,1
1,brooklyn-downtown,park slope,3
1,greenwich village,union port,1
1,financial district,north sutton area,13
1,upper east side,carroll gardens,7
1,upper west side,brooklyn-downtown,4
1,JFK,central park,10
1,chelsea,washington heights,40
1,carroll gardens,park slope,10
1,greenwich village,soho,140
1,west village,park slope,11
1,financial district,tribeca,104
1,clinton,yorkville,14
1,battery park,yorkville,1
1,JFK,east brooklyn,7
1,gramercy,lower east side,233
1,east village,JFK,10
1,murray hill,east village,165
1,central park,east village,8
1,yorkville,garment district,5
1,financial district,bay ridge,3
1,soho,tribeca,90
1,tribeca,utopia,1
1,washington heights,clinton,1
1,LGA,fort green,37
1,LGA,laurelton,1
1,soho,forest hills,1
1,garment district,lower east side,87
1,JFK,jamaica,7
1,central park,clinton,20
1,upper east side,soho,41
1,east village,hamilton heights,3
1,brooklyn-downtown,yorkville,1
1,LGA,south bronx,6
1,central park,yorkville,19
1,greenwich village,harlem,6
1,fort green,east village,11
1,upper west side,morris park,1
1,tribeca,boerum hill,4
1,midtown,washington heights,80
1,midtown,midtown,2080
1,greenwich village,chinatown,14
1,greewood,soho,1
1,tribeca,gravesend-sheepshead bay,3
1,battery park,chelsea,80
1,fort green,gramercy,3
1,little italy,bay ridge,1
1,tribeca,battery park,76
1,financial district,hamilton heights,2
1,soho,bushwick,8
1,chinatown,east harlem,1
1,chelsea,garment district,517
1,garment district,kwq gardens,6
1,upper east side,utopia,5
1,greenwich village,hamilton heights,1
1,soho,gramercy,183
1,gramercy,astoria-long island city,33
1,morningside heights,yorkville,9
1,chinatown,williamsburg,6
1,astoria-long island city,forest hills,1
1,soho,maspeth,1
1,lower east side,soho,41
1,financial district,prince's bay,1
1,soho,parkchester,1
1,clinton,central park,16
1,canarsie,mapleton-flatlands,1
1,clinton,tribeca,28
1,midtown,middle village,14
1,chinatown,battery park,2
1,woodside,murray hill,1
1,soho,kwq gardens,2
1,west village,chinatown,5
1,chelsea,canarsie,1
1,greenwich village,garment district,209
1,financial district,sunset park,3
1,JFK,the rockaways,6
1,upper east side,fort green,26
1,garment district,harlem,38
1,little italy,west village,43
1,financial district,soho,70
1,central park,morningside heights,10
1,fort green,park slope,12
1,gramercy,JFK,18
1,east village,woodside,1
1,west village,yorkville,2
1,soho,upper west side,75
1,chelsea,clinton,415
1,sunny side,tribeca,1
1,lower east side,union port,1
1,brooklyn-downtown,gramercy,7
1,harlem,washington heights,5
1,carnegie hill,JFK,2
1,tribeca,bushwick,1
1,greenwich village,morningside heights,13
1,gramercy,forest hills,8
1,williamsburg,gramercy,2
1,cobble hill,fort green,2
1,chelsea,queensboro hill,3
1,east village,bay ridge,2
1,LGA,riverdale,1
1,gramercy,carroll gardens,28
1,gramercy,utopia,3
1,little italy,williamsburg,25
1,upper west side,west village,60
1,midtown,clinton,740
1,astoria-long island city,midtown,3
1,LGA,dyker heights,1
1,financial district,laurelton,1
1,clinton,LGA,11
1,LGA,morningside heights,6
1,chelsea,chinatown,18
1,fort green,chelsea,1
1,LGA,east village,61
1,murray hill,east harlem,4
1,boerum hill,astoria-long island city,2
1,woodside,midtown,1
1,astoria-long island city,corona,2
1,bushwick,brownsville,2
1,yorkville,LGA,2
1,LGA,union port,1
1,battery park,battery park,8
1,murray hill,lower east side,40
1,jackson height,sunny side,9
1,little italy,boerum hill,2
1,jamaica,saintalbans,1
1,tribeca,bedford park,1
1,greenwich village,sunset park,11
1,greenwich village,maspeth,1
1,gramercy,clinton,88
1,upper east side,north sutton area,102
1,battery park,east village,8
1,north sutton area,murray hill,24
1,JFK,laurelton,4
1,east harlem,bedford park,4
1,lower east side,williamsburg,136
1,yorkville,wakefield-williamsbridge,2
1,LGA,canarsie,1
1,harlem,gramercy,6
1,west village,fort green,24
1,greenwich village,parkchester,1
1,jackson height,chelsea,1
1,east village,LGA,3
1,boerum hill,williamsburg,8
1,clinton,union port,4
1,boerum hill,park slope,4
1,brownsville,brownsville,2
1,harlem,yorkville,25
1,washington heights,chinatown,2
1,murray hill,carnegie hill,6
1,east village,kwq gardens,2
1,washington heights,JFK,2
1,greenwich village,bay ridge,10
1,chelsea,boerum hill,10
1,chinatown,brooklyn-downtown,4
1,tribeca,JFK,4
1,little italy,garment district,36
1,harlem,garment district,4
1,harlem,east harlem,30
1,midtown,east brooklyn,5
1,upper west side,south bronx,11
1,west village,north sutton area,19
1,astoria-long island city,gravesend-sheepshead bay,2
1,morningside heights,queensboro hill,1
1,east village,clearview,2
1,east village,forest hills,5
1,upper west side,glendale,2
1,financial district,battery park,16
1,west village,LGA,3
1,lower east side,washington heights,19
1,tribeca,williamsburg,7
1,williamsburg,brooklyn-downtown,1
1,south bronx,east harlem,1
1,lower east side,high bridge,6
1,yorkville,fordham,2
1,garment district,Auburndale,1
1,clinton,sunny side,21
1,gramercy,south bronx,4
1,woodside,bedford-stuyvesant,3
1,north sutton area,JFK,4
1,upper west side,LGA,36
1,upper west side,chelsea,90
1,yorkville,mott haven,2
1,upper west side,kwq gardens,1
1,yorkville,east harlem,49
1,JFK,inwood,8
1,midtown,mapleton-flatlands,11
1,park slope,borough park,2
1,harlem,upper east side,11
1,garment district,south bronx,7
1,chinatown,fort green,15
1,bedford-stuyvesant,chelsea,4
1,brooklyn-downtown,chelsea,2
1,williamsburg,ridgewood,15
1,greenwich village,central park,12
1,chelsea,kings bridge,4
1,upper east side,union port,2
1,jackson height,soho,1
1,garment district,east brooklyn,6
1,greenwich village,brooklyn-downtown,7
1,midtown,tremont,10
1,bushwick,financial district,2
1,financial district,carroll gardens,1
1,little italy,jackson height,5
1,battery park,JFK,1
1,gramercy,woodhaven-richmond hill,2
1,chelsea,upper west side,240
1,clinton,east brooklyn,1
1,east village,brooklyn-downtown,28
1,yorkville,chelsea,5
1,greenwich village,utopia,2
1,clinton,brooklyn-downtown,5
1,midtown,spuyten duyvil,2
1,midtown,LGA,120
1,morningside heights,upper west side,54
1,clinton,tremont,7
1,garment district,upper west side,265
1,lower east side,carnegie hill,4
1,chelsea,central park,14
1,LGA,battery park,9
1,east village,boerum hill,7
1,gramercy,upper east side,315
1,murray hill,morningside heights,3
1,upper east side,south bronx,12
1,west village,mott haven,3
1,gramercy,greewood,3
1,park slope,brooklyn-downtown,3
1,midtown,forest hills,22
1,little italy,brooklyn-downtown,1
1,morningside heights,hamilton heights,9
1,jackson height,upper east side,1
1,chelsea,mapleton-flatlands,5
1,financial district,ardon heights,2
1,financial district,park slope,5
1,carroll gardens,little italy,1
1,woodside,queensboro hill,2
1,upper west side,middle village,4
1,midtown,williamsburg,30
1,astoria-long island city,murray hill,3
1,greenwich village,canarsie,4
1,JFK,carnegie hill,9
1,LGA,inwood,2
1,upper east side,woodside,15
1,gramercy,canarsie,1
1,park slope,sunset park,5
1,upper west side,upper west side,957
1,east village,jamaica,2
1,murray hill,park slope,4
1,clinton,hamilton heights,28
1,brownsville,fort green,1
1,boerum hill,west village,1
1,bushwick,harlem,1
1,murray hill,flushing,1
1,brooklyn-downtown,carroll gardens,2
1,north sutton area,midtown,61
1,sunny side,JFK,3
1,garment district,east village,213
1,LGA,clinton,38
1,kings bridge,kings bridge,5
1,carroll gardens,soho,2
1,gramercy,parkchester,5
1,financial district,greenwich village,22
1,west village,lower east side,94
1,chelsea,morningside heights,17
1,east harlem,east harlem,30
1,financial district,forest hills,3
1,murray hill,forest hills,3
1,astoria-long island city,woodhaven-richmond hill,5
1,LGA,east harlem,10
1,upper east side,jackson height,16
1,lower east side,mapleton-flatlands,9
1,gramercy,park slope,15
1,murray hill,bedford-stuyvesant,3
1,jamaica,midtown,2
1,chelsea,Auburndale,1
1,chelsea,sunset park,7
1,washington heights,bedford park,2
1,astoria-long island city,queensboro hill,1
1,morningside heights,clinton,3
1,kwq gardens,jamaica,2
1,brooklyn-downtown,brooklyn-downtown,3
1,upper west side,bedford-stuyvesant,4
1,forest hills,jackson height,2
1,upper west side,bushwick,3
1,williamsburg,maspeth,2
1,financial district,jamaica,2
1,murray hill,chelsea,80
1,tribeca,sunny side,4
1,utopia,astoria-long island city,1
1,clinton,middle village,2
1,chelsea,carroll gardens,5
1,carnegie hill,LGA,3
1,financial district,bushwick,5
1,mott haven,canarsie,1
1,morningside heights,mott haven,1
1,queensboro hill,utopia,1
1,sunny side,jackson height,20
1,upper east side,morris park,2
1,springfield gardens,sunny side,2
1,soho,cobble hill,1
1,financial district,greewood,1
1,astoria-long island city,williamsburg,5
1,JFK,bedford park,1
1,little italy,washington heights,3
1,JFK,springfield gardens,17
1,cobble hill,soho,1
1,upper east side,maspeth,3
1,jackson height,maspeth,7
1,murray hill,JFK,19
1,LGA,throggs neck,1
1,clinton,greenwich village,63
1,JFK,brownsville,4
1,midtown,north sutton area,77
1,forest hills,ridgewood,2
1,inwood,washington heights,12
1,sunset park,bushwick,1
1,upper east side,chinatown,5
1,greenwich village,clinton,94
1,tribeca,astoria-long island city,7
1,clinton,the rockaways,4
1,north sutton area,clinton,12
1,gramercy,gravesend-sheepshead bay,1
1,LGA,greenwich village,44
1,LGA,sunny side,49
1,carroll gardens,lower east side,1
1,clinton,high bridge,7
1,lower east side,borough park,14
1,harlem,morris park,2
1,lower east side,south beach,2
1,greenwich village,south bronx,8
1,washington heights,chelsea,1
1,north sutton area,north sutton area,11
1,astoria-long island city,astoria-long island city,230
1,upper west side,mott haven,17
1,little italy,fordham,1
1,west village,little italy,15
1,upper east side,morris heights,1
1,sunny side,wakefield-williamsbridge,1
1,jackson height,bedford-stuyvesant,4
1,upper east side,tribeca,18
1,central park,chelsea,7
1,east village,morningside heights,19
1,soho,midtown,96
1,midtown,central park,112
1,upper east side,morningside heights,18
1,east village,dyker heights,2
1,utopia,queens village,2
1,west village,clearview,2
1,little italy,park slope,5
1,washington heights,morris heights,4
1,JFK,throggs neck,2
1,east harlem,kings bridge,2
1,garment district,woodlawn-nordwood,2
1,central park,tribeca,1
1,bushwick,ridgewood,7
1,yorkville,williams bridge,1
1,east village,sunset park,12
1,park slope,saintalbans,2
1,garment district,bushwick,28
1,battery park,borough park,1
1,east village,morris park,2
1,chelsea,high bridge,6
1,mott haven,greenwich village,1
1,little italy,east village,47
1,chelsea,tribeca,61
1,gramercy,tremont,6
1,carnegie hill,west village,1
1,lower east side,LGA,3
1,upper west side,carroll gardens,4
1,clinton,jackson height,24
1,east brooklyn,east village,2
1,morningside heights,garment district,2
1,greenwich village,dyker heights,4
1,battery park,brooklyn-downtown,1
1,chinatown,upper west side,11
1,harlem,maspeth,1
1,clinton,bedford park,2
1,LGA,jamaica,3
1,hamilton heights,tribeca,2
1,financial district,upper east side,22
1,clinton,financial district,44
1,LGA,borough park,2
1,upper east side,bedford park,2
1,JFK,utopia,6
1,morningside heights,midtown,11
1,garment district,borough park,1
1,lower east side,utopia,2
1,little italy,sunset park,4
1,upper west side,bensonhurst,2
1,greenwich village,LGA,9
1,chinatown,tribeca,9
1,midtown,parkchester,14
1,bedford-stuyvesant,mapleton-flatlands,3
1,LGA,wakefield-williamsbridge,2
1,upper west side,spuyten duyvil,1
1,lower east side,hunts point,2
1,midtown,astoria-long island city,210
1,greenwich village,todt hill,2
1,clinton,williams bridge,2
1,upper west side,garment district,86
1,lower east side,garment district,283
1,brooklyn-downtown,greenwich village,3
1,upper east side,sunny side,31
1,midtown,queens village,1
1,high bridge,mott haven,2
1,upper east side,brooklyn-downtown,7
1,boerum hill,east village,3
1,lower east side,kwq gardens,6
1,carroll gardens,greewood,4
1,gramercy,kings bridge,4
1,financial district,LGA,8
1,midtown,chinatown,20
1,clinton,east harlem,9
1,lower east side,east harlem,21
1,JFK,tribeca,8
1,upper west side,harlem,124
1,williamsburg,east village,18
1,hamilton heights,williamsburg,1
1,east village,kings bridge,3
1,soho,ridgewood,2
1,west village,tremont,2
1,clinton,bay ridge,6
1,midtown,boerum hill,9
1,fort green,brooklyn-downtown,7
1,west village,queensboro hill,3
1,gramercy,flushing,5
1,little italy,hamilton heights,1
1,LGA,bushwick,27
1,LGA,kings bridge,1
1,clinton,morris park,2
1,jackson height,bushwick,3
1,midtown,williams bridge,2
1,battery park,lower east side,14
1,woodside,jackson height,34
1,financial district,borough park,4
1,fort green,sunset park,2
1,upper west side,east harlem,43
1,lower east side,hamilton heights,25
1,east village,high bridge,7
1,brownsville,bedford-stuyvesant,1
1,east village,central park,22
1,clinton,dyker heights,4
1,gramercy,jackson height,19
1,lower east side,university heights,2
1,midtown,borough park,6
1,garment district,tribeca,29
1,financial district,harlem,2
1,financial district,canarsie,1
1,mott haven,morningside heights,1
1,chinatown,boerum hill,5
1,midtown,hunts point,4
1,clinton,north sutton area,9
1,west village,clinton,98
1,morris park,williams bridge,1
1,gramercy,morningside heights,7
1,midtown,battery park,51
1,south bronx,bedford park,4
1,east village,midtown,324
1,soho,queensboro hill,2
1,chinatown,sunny side,2
1,midtown,murray hill,238
1,murray hill,boerum hill,4
1,garment district,gramercy,550
1,east village,little neck,1
1,jamaica,jamaica,2
1,chinatown,little italy,4
1,greenwich village,upper west side,129
1,chelsea,upper east side,247
1,washington heights,woodside,1
1,murray hill,gravesend-sheepshead bay,4
1,east village,north sutton area,35
1,lower east side,bay ridge,6
1,battery park,carroll gardens,2
1,east harlem,midtown,8
1,morningside heights,harlem,21
1,upper west side,lower east side,10
1,murray hill,greenwich village,66
1,tribeca,upper west side,25
1,chinatown,east harlem,1
1,greenwich village,morris heights,2
1,chelsea,fordham,3
1,midtown,throggs neck,2
1,upper east side,gravesend-sheepshead bay,2
1,JFK,south beach,1
1,upper west side,tribeca,15
1,upper east side,east harlem,118
1,gramercy,soundview,1
1,high bridge,bedford park,2
1,garment district,williams bridge,2
1,lower east side,middle village,3
1,lower east side,upper east side,199
1,astoria-long island city,morris heights,2
1,murray hill,bensonhurst,2
1,williamsburg,park slope,4
1,fort green,astoria-long island city,4
1,astoria-long island city,soho,4
1,woodside,upper east side,3
1,east village,carnegie hill,11
1,fort green,canarsie,1
1,west village,riverdale,2
1,greenwich village,financial district,138
1,forest hills,upper east side,1
1,gramercy,throggs neck,1
1,greenwich village,high bridge,8
1,boerum hill,cobble hill,4
1,gramercy,LGA,22
1,LGA,Auburndale,2
1,queensboro hill,flushing,2
1,upper east side,williamsburg,14
1,washington heights,LGA,1
1,clinton,parkchester,4
1,chelsea,hamilton heights,35
1,williamsburg,greenwich village,4
1,soho,fort green,18
1,north sutton area,carnegie hill,3
1,LGA,cobble hill,12
1,morningside heights,east village,2
1,greenwich village,riverdale,2
1,garment district,williamsburg,53
1,garment district,clinton,236
1,lower east side,south bronx,11
1,gramercy,garment district,250
1,jackson height,gramercy,1
1,greenwich village,kings bridge,2
1,tribeca,fort green,6
1,JFK,greewood,1
1,east village,woodside,15
1,williamsburg,williamsburg,58
1,JFK,woodside,4
1,fort green,sunny side,3
1,central park,central park,15
1,high bridge,lower east side,1
1,yorkville,morningside heights,2
1,mapleton-flatlands,carroll gardens,2
1,lower east side,soundview,3
1,garment district,queensboro hill,1
1,carnegie hill,yorkville,9
1,LGA,JFK,14
1,garment district,washington heights,56
1,murray hill,yorkville,9
1,jackson height,jackson height,60
1,woodside,morningside heights,1
1,east harlem,fordham,1
1,clinton,sunset park,2
1,garment district,tremont,4
1,upper west side,fort green,7
1,gramercy,borough park,8
1,tribeca,gramercy,37
1,lower east side,murray hill,66
1,lower east side,morningside heights,12
1,yorkville,JFK,1
1,financial district,little italy,8
1,lower east side,east village,347
1,LGA,harlem,36
1,upper west side,east village,31
1,midtown,new brighten,3
1,inwood,morris heights,1
1,carnegie hill,carnegie hill,5
1,LGA,park slope,32
1,bensonhurst,canarsie,2
1,JFK,murray hill,24
1,williamsburg,bedford-stuyvesant,37
1,carroll gardens,bedford-stuyvesant,5
1,garment district,mott haven,8
1,park slope,canarsie,2
1,north sutton area,upper west side,16
1,tribeca,financial district,67
1,greenwich village,bedford-stuyvesant,62
1,murray hill,kwq gardens,2
1,north sutton area,lower east side,10
1,east harlem,LGA,2
1,lower east side,saintalbans,2
1,battery park,ettingville,1
1,LGA,bay ridge,6
1,washington heights,kings bridge,3
1,greenwich village,brownsville,5
1,hamilton heights,baychester,2
1,financial district,bedford-stuyvesant,9
1,upper west side,north sutton area,19
1,woodside,gramercy,2
1,midtown,kings bridge,7
1,upper east side,woodlawn-nordwood,2
1,soho,morningside heights,4
1,mapleton-flatlands,fort green,2
1,yorkville,soho,1
1,sunny side,yorkville,2
1,upper west side,saintalbans,1
1,north sutton area,sunny side,3
1,jamaica,upper east side,1
1,midtown,jackson height,72
1,clinton,fort green,11
1,east village,financial district,148
1,chelsea,city island,1
1,financial district,financial district,83
1,morris heights,washington heights,4
1,greenwich village,hunts point,2
1,east village,glendale,8
1,chelsea,union port,2
1,greenwich village,borough park,17
1,chelsea,bay ridge,4
1,morningside heights,parkchester,2
1,lower east side,park slope,34
1,garment district,morris heights,3
1,hamilton heights,south bronx,3
1,LGA,kwq gardens,8
1,park slope,mapleton-flatlands,2
1,greenwich village,greenwich village,210
1,maspeth,murray hill,1
1,JFK,canarsie,7
1,university heights,astoria-long island city,1
1,murray hill,financial district,55
1,lower east side,kings bridge,1
1,central park,greenwich village,2
1,forest hills,middle village,1
1,bushwick,maspeth,2
1,west village,inwood,5
1,harlem,inwood,1
1,hamilton heights,morris heights,1
1,midtown,woodlawn-nordwood,10
1,north sutton area,greewood,2
1,north sutton area,upper east side,81
1,chinatown,sunset park,2
1,east harlem,central park,1
1,tribeca,borough park,1
1,sunny side,lower east side,4
1,chinatown,clinton,10
1,lower east side,midtown,235
1,fort green,east brooklyn,1
1,upper east side,park slope,4
1,chelsea,brooklyn-downtown,12
1,fort green,upper east side,2
1,university heights,washington heights,1
1,east village,south beach,2
1,lower east side,woodlawn-nordwood,3
1,chelsea,little italy,20
1,garment district,boerum hill,7
1,east village,greewood,13
1,west village,spuyten duyvil,2
1,JFK,union port,4
1,park slope,soho,1
1,carroll gardens,sunny side,1
1,east village,midland beach,1
