1,LGA,morningside heights,6
1,chelsea,chinatown,7
1,washington heights,upper west side,1
1,little italy,financial district,11
1,JFK,midtown,148
1,little italy,upper east side,3
1,brooklyn-downtown,battery park,4
1,fort green,chelsea,2
1,park slope,greewood,2
1,north sutton area,mott haven,2
1,LGA,east village,18
1,LGA,university heights,1
1,gramercy,east harlem,3
1,battery park,battery park,3
1,JFK,little neck,1
1,LGA,tribeca,3
1,JFK,sunset park,2
1,battery park,tribeca,20
1,garment district,soho,26
1,soho,little italy,4
1,central park,harlem,12
1,upper east side,upper west side,543
1,upper west side,riverdale,2
1,morningside heights,central park,6
1,greenwich village,sunset park,2
1,gramercy,clinton,36
1,murray hill,bushwick,1
1,upper east side,north sutton area,71
1,greenwich village,north sutton area,3
1,cobble hill,lower east side,2
1,west village,greenwich village,56
1,midtown,soho,45
1,upper east side,central park,97
1,north sutton area,murray hill,8
1,soho,upper east side,20
1,financial district,morningside heights,3
1,lower east side,williamsburg,4
1,central park,murray hill,5
1,LGA,canarsie,2
1,gramercy,west village,57
1,east village,LGA,4
1,lower east side,financial district,21
1,soho,financial district,17
1,fort green,midtown,2
1,financial district,astoria-long island city,2
1,harlem,yorkville,4
1,gramercy,tribeca,34
1,lower east side,clinton,3
1,garment district,greenwich village,38
1,murray hill,carnegie hill,11
1,garment district,canarsie,2
1,chinatown,brooklyn-downtown,1
1,little italy,garment district,6
1,murray hill,little italy,3
1,JFK,soho,17
1,upper east side,upper east side,1699
1,soho,JFK,7
1,chelsea,cobble hill,1
1,midtown,east brooklyn,1
1,washington heights,upper east side,4
1,boerum hill,fort green,4
1,east village,clinton,4
1,LGA,washington heights,6
1,sunny side,ridgewood,2
1,soho,lower east side,15
1,west village,bedford-stuyvesant,1
1,upper east side,yorkville,98
1,upper west side,upper east side,381
1,chelsea,east harlem,1
1,east harlem,morningside heights,2
1,battery park,west village,7
1,garment district,west village,22
1,tribeca,little italy,4
1,carnegie hill,carnegie hill,27
1,hamilton heights,yorkville,1
1,upper east side,gramercy,89
1,fort green,cobble hill,2
1,garment district,JFK,25
1,garment district,parkchester,4
1,north sutton area,east village,4
1,JFK,chinatown,1
1,murray hill,central park,5
1,harlem,harlem,33
1,upper west side,financial district,4
1,upper east side,JFK,30
1,north sutton area,west village,3
1,JFK,astoria-long island city,8
1,north sutton area,morningside heights,1
1,lower east side,washington heights,1
1,tribeca,williamsburg,3
1,LGA,woodside,8
1,garment district,financial district,20
1,JFK,hamilton heights,3
1,JFK,clinton,30
1,astoria-long island city,upper west side,3
1,harlem,central park,1
1,corona,kwq gardens,1
1,north sutton area,JFK,2
1,upper west side,LGA,12
1,financial district,chelsea,38
1,upper west side,chelsea,40
1,carnegie hill,yorkville,15
1,morningside heights,lower east side,3
1,LGA,financial district,19
1,upper east side,bedford-stuyvesant,2
1,chelsea,williamsburg,11
1,chelsea,soho,44
1,battery park,gramercy,11
1,midtown,high bridge,1
1,yorkville,east harlem,11
1,north sutton area,greenwich village,9
1,greenwich village,inwood,2
1,LGA,mapleton-flatlands,2
1,carnegie hill,morningside heights,4
1,upper east side,east village,31
1,gramercy,williamsburg,7
1,harlem,upper east side,14
1,central park,carnegie hill,17
1,financial district,brooklyn-downtown,4
1,east village,washington heights,2
1,LGA,jackson height,8
