temp,from,to,count
2,JFK,financial district,32
2,north sutton area,garment district,29
2,midtown,queensboro hill,3
2,hamilton heights,washington heights,6
2,lower east side,JFK,12
2,central park,washington heights,7
2,upper east side,bedford-stuyvesant,6
2,woodside,maspeth,1
2,soho,battery park,48
2,lower east side,astoria-long island city,1
2,clinton,garment district,211
2,chelsea,mapleton-flatlands,3
2,financial district,upper west side,28
2,carroll gardens,midtown,5
2,fort green,bushwick,2
2,west village,morningside heights,4
2,flushing,jackson height,2
2,JFK,east village,27
2,forest hills,woodside,1
2,harlem,hamilton heights,18
2,yorkville,north sutton area,3
2,carnegie hill,financial district,1
2,LGA,carroll gardens,10
2,hamilton heights,morningside heights,36
2,washington heights,washington heights,18
2,lower east side,west village,32
2,bedford-stuyvesant,soho,1
2,gramercy,brooklyn-downtown,6
2,garment district,sunny side,7
2,hamilton heights,jackson height,1
2,utopia,forest hills,1
2,LGA,LGA,29
2,murray hill,chinatown,2
2,north sutton area,yorkville,4
2,murray hill,jamaica,1
2,JFK,yorkville,6
2,upper west side,JFK,49
2,lower east side,jackson height,3
2,carnegie hill,central park,15
2,williamsburg,little italy,1
2,upper east side,park slope,4
2,chinatown,south bronx,1
2,midtown,fort green,10
2,murray hill,sunny side,11
2,greenwich village,cobble hill,1
2,cobble hill,williamsburg,1
2,morningside heights,upper east side,23
2,sunny side,upper east side,10
2,chelsea,hamilton heights,7
2,astoria-long island city,woodside,7
2,utopia,gramercy,1
2,astoria-long island city,chelsea,5
2,financial district,little italy,30
2,upper east side,throggs neck,2
2,little italy,greenwich village,65
2,murray hill,astoria-long island city,4
2,central park,jackson height,3
2,tribeca,tribeca,33
2,jamaica,greenwich village,1
2,midtown,JFK,183
2,battery park,LGA,14
2,upper west side,williams bridge,1
2,brooklyn-downtown,cobble hill,2
2,cobble hill,park slope,1
2,flushing,flushing,1
2,east harlem,carnegie hill,5
2,garment district,north sutton area,23
2,soho,soho,39
2,chelsea,north sutton area,9
2,gramercy,university heights,1
2,east village,williamsburg,17
2,murray hill,washington heights,1
2,gramercy,soho,143
2,JFK,astoria-long island city,16
2,south bronx,fordham,2
2,mariners harbor,JFK,1
2,fort green,bedford-stuyvesant,12
2,financial district,sunny side,3
2,gramercy,financial district,90
2,greenwich village,west village,136
2,murray hill,upper east side,162
2,bushwick,brooklyn-downtown,1
2,LGA,gravesend-sheepshead bay,1
2,tribeca,cobble hill,1
2,battery park,upper east side,22
2,park slope,dyker heights,1
2,jamaica,williamsburg,1
2,west village,washington heights,2
2,sunny side,greenwich village,1
2,harlem,upper west side,62
2,little italy,gramercy,82
2,greenwich village,upper east side,78
2,murray hill,ridgewood,2
2,jackson height,upper west side,2
2,soho,harlem,1
2,chelsea,little italy,33
2,bushwick,east brooklyn,1
2,harlem,morris heights,1
2,central park,west village,9
2,corona,fort green,1
2,soho,clinton,31
2,cobble hill,upper west side,1
2,carroll gardens,garment district,2
2,west village,murray hill,30
2,greenwich village,gravesend-sheepshead bay,3
2,upper west side,university heights,1
2,chinatown,garment district,15
2,maspeth,west village,1
2,JFK,gramercy,58
2,washington heights,harlem,5
2,upper east side,boerum hill,4
2,sunny side,astoria-long island city,22
2,soho,north sutton area,4
2,south bronx,harlem,1
2,carroll gardens,gravesend-sheepshead bay,1
2,chinatown,yorkville,1
2,carroll gardens,astoria-long island city,2
2,lower east side,forest hills,2
2,battery park,carnegie hill,1
2,east village,greenwich village,138
2,garment district,jackson height,2
2,tribeca,park slope,2
2,chinatown,LGA,1
2,boerum hill,dyker heights,1
2,maspeth,midtown,1
2,east village,east village,135
2,east harlem,upper east side,40
2,chinatown,east village,14
2,east village,utopia,1
2,brooklyn-downtown,JFK,1
2,garment district,greewood,1
2,park slope,boerum hill,2
2,gramercy,mott haven,2
2,central park,gramercy,51
2,murray hill,LGA,67
2,garment district,yorkville,16
2,astoria-long island city,jackson height,8
2,JFK,flushing,5
2,midtown,garment district,779
2,upper east side,little italy,15
2,JFK,bushwick,6
2,upper west side,riverdale,2
2,brooklyn-downtown,tribeca,2
2,clinton,upper east side,86
2,central park,soho,11
2,murray hill,high bridge,2
2,little italy,chelsea,38
2,little italy,sunny side,4
2,JFK,fort green,27
2,woodside,forest hills,1
2,LGA,west village,29
2,north sutton area,mapleton-flatlands,1
2,central park,upper west side,215
2,midtown,bay ridge,3
2,east harlem,jackson height,1
2,battery park,park slope,2
2,midtown,tribeca,48
2,east harlem,washington heights,2
2,JFK,borough park,3
2,LGA,yorkville,5
2,east village,chelsea,100
2,park slope,lower east side,1
2,upper east side,greenwich village,109
2,soho,high bridge,1
2,kwq gardens,flushing,2
2,greenwich village,east village,176
2,gramercy,chinatown,17
2,central park,upper east side,134
2,east harlem,clinton,2
2,midtown,morris heights,1
2,greenwich village,astoria-long island city,5
2,little italy,harlem,1
2,upper west side,chinatown,1
2,tribeca,washington heights,1
2,LGA,utopia,3
2,gramercy,middle village,1
2,lower east side,chinatown,16
2,JFK,harlem,9
2,upper east side,tremont,2
2,upper east side,LGA,141
2,williamsburg,financial district,1
2,north sutton area,east harlem,1
2,cobble hill,carroll gardens,4
2,hamilton heights,upper west side,28
2,carroll gardens,boerum hill,7
2,east village,fort green,3
2,east harlem,lower east side,1
2,north sutton area,carroll gardens,1
2,clinton,chelsea,235
2,williamsburg,fort green,3
2,bedford-stuyvesant,lower east side,3
2,tribeca,central park,9
2,chinatown,chelsea,8
2,tribeca,greenwich village,40
2,murray hill,soho,38
2,midtown,financial district,151
2,lower east side,battery park,23
2,north sutton area,chelsea,13
2,west village,tribeca,56
2,yorkville,south bronx,1
2,sunny side,upper west side,1
2,sunny side,sunny side,37
2,clinton,morningside heights,7
2,west village,greewood,1
2,upper east side,chelsea,188
2,greenwich village,carroll gardens,5
2,JFK,lower east side,23
2,little italy,north sutton area,6
2,tribeca,soho,53
2,battery park,soho,71
2,mott haven,parkchester,1
2,gravesend-sheepshead bay,the rockaways,1
2,lower east side,yorkville,4
2,little italy,murray hill,41
2,garment district,bedford park,1
2,upper west side,soho,37
2,soho,woodside,1
2,bedford-stuyvesant,williamsburg,3
2,JFK,washington heights,5
2,williamsburg,battery park,1
2,lower east side,brooklyn-downtown,17
2,carnegie hill,upper west side,55
2,LGA,ridgewood,8
2,garment district,midtown,853
2,financial district,JFK,26
2,carnegie hill,north sutton area,1
2,astoria-long island city,garment district,2
2,midtown,sunny side,18
2,tribeca,midtown,70
2,chelsea,east village,112
2,midtown,morris park,2
2,morningside heights,east harlem,5
2,clinton,chinatown,1
2,high bridge,midtown,1
2,tribeca,upper east side,19
2,midtown,park slope,11
2,brooklyn-downtown,bedford-stuyvesant,2
2,high bridge,upper east side,1
2,washington heights,fordham,2
2,fort green,garment district,1
2,williamsburg,sunny side,1
2,carnegie hill,garment district,11
2,greenwich village,midtown,271
2,chelsea,yorkville,3
2,LGA,maspeth,7
2,LGA,gramercy,66
2,parkchester,soundview,1
2,JFK,greenwich village,22
2,mott haven,LGA,1
2,battery park,financial district,56
2,brooklyn-downtown,boerum hill,1
2,harlem,riverdale,2
2,gramercy,north sutton area,27
2,lower east side,bedford-stuyvesant,11
2,brooklyn-downtown,LGA,2
2,west village,chelsea,185
2,fort green,williamsburg,11
2,cobble hill,clinton,1
2,soho,garment district,88
2,lower east side,little italy,28
2,upper west side,wakefield-williamsbridge,1
2,little italy,upper east side,52
2,brooklyn-downtown,battery park,1
2,gramercy,ridgewood,3
2,gramercy,east harlem,7
2,JFK,little neck,7
2,upper west side,williamsburg,6
2,garment district,soho,65
2,morningside heights,central park,9
2,cobble hill,lower east side,1
2,west village,greenwich village,100
2,fort green,tribeca,1
2,midtown,soho,145
2,tribeca,carroll gardens,1
2,central park,murray hill,33
2,boerum hill,brooklyn-downtown,3
2,midtown,union port,2
2,east harlem,gramercy,8
2,brooklyn-downtown,east village,3
2,washington heights,carnegie hill,1
2,woodside,hamilton heights,2
2,JFK,soho,18
2,upper east side,upper east side,2194
2,jamaica,gramercy,1
2,west village,high bridge,1
2,boerum hill,fort green,11
2,east village,clinton,23
2,sunny side,williamsburg,2
2,upper east side,forest hills,2
2,upper west side,upper east side,607
2,east harlem,morningside heights,11
2,washington heights,midtown,7
2,north sutton area,east village,17
2,JFK,bensonhurst,2
2,north sutton area,west village,3
2,kwq gardens,forest hills,2
2,cobble hill,west village,2
2,JFK,hamilton heights,3
2,JFK,clinton,41
2,harlem,central park,15
2,financial district,chelsea,110
2,soho,williamsburg,12
2,midtown,woodside,3
2,carnegie hill,yorkville,13
2,garment district,washington heights,4
2,greenwich village,clinton,54
2,east village,astoria-long island city,5
2,financial district,washington heights,1
2,west village,upper west side,43
2,financial district,brooklyn-downtown,7
2,LGA,jackson height,19
2,clinton,murray hill,86
2,battery park,clinton,33
2,LGA,garment district,56
2,chelsea,battery park,70
2,JFK,bedford-stuyvesant,15
2,financial district,chinatown,46
2,little italy,central park,2
2,carnegie hill,morris park,1
2,JFK,bay ridge,6
2,chinatown,murray hill,17
2,gramercy,harlem,11
2,midtown,west village,112
2,garment district,central park,65
2,west village,williamsburg,8
2,astoria-long island city,chinatown,1
2,williamsburg,chelsea,3
2,upper east side,bay ridge,1
2,south bronx,union port,1
2,chelsea,bedford-stuyvesant,3
2,midtown,kwq gardens,1
2,west village,upper east side,47
2,clinton,soho,40
2,tribeca,east village,20
2,garment district,carnegie hill,25
2,JFK,little italy,7
2,little italy,midtown,58
2,east harlem,east village,2
2,JFK,kwq gardens,10
2,upper west side,hamilton heights,66
2,west village,brooklyn-downtown,3
2,morningside heights,morris heights,1
2,midtown,harlem,36
2,midtown,carnegie hill,61
2,LGA,flushing,9
2,upper west side,central park,185
2,upper west side,borough park,2
2,chelsea,riverdale,1
2,little italy,chinatown,2
2,north sutton area,astoria-long island city,1
2,west village,carnegie hill,5
2,midtown,jamaica,1
2,LGA,murray hill,63
2,corona,midtown,1
2,financial district,west village,70
2,central park,sunny side,2
2,east village,garment district,116
2,murray hill,midtown,318
2,greewood,chinatown,1
2,JFK,morningside heights,9
2,greenwich village,murray hill,77
2,midtown,cobble hill,1
2,brooklyn-downtown,astoria-long island city,1
2,hamilton heights,carnegie hill,1
2,soundview,union port,1
2,yorkville,hamilton heights,4
2,chelsea,dyker heights,1
2,bushwick,LGA,1
2,gramercy,sunset park,1
2,east village,upper west side,33
2,morningside heights,carnegie hill,5
2,yorkville,washington heights,1
2,central park,hamilton heights,5
2,carnegie hill,battery park,1
2,garment district,LGA,61
2,financial district,williamsburg,12
2,JFK,upper east side,79
2,greenwich village,sunny side,1
2,gramercy,east village,260
2,clinton,little italy,15
2,clinton,JFK,19
2,high bridge,tremont,2
2,tribeca,spuyten duyvil,2
2,sunny side,battery park,1
2,JFK,JFK,66
2,williamsburg,LGA,2
2,murray hill,murray hill,51
2,battery park,washington heights,1
2,upper east side,inwood,1
2,LGA,middle village,5
2,upper east side,hamilton heights,13
2,greenwich village,williamsburg,14
2,upper west side,morningside heights,243
2,chinatown,financial district,44
2,north sutton area,forest hills,1
2,jamaica,garment district,2
2,central park,financial district,9
2,mott haven,south bronx,2
2,soho,LGA,24
2,clinton,midtown,445
2,midtown,greenwich village,209
2,lower east side,chelsea,64
2,borough park,east village,1
2,upper west side,battery park,22
2,soho,bay ridge,2
2,JFK,battery park,2
2,borough park,greewood,1
2,chelsea,south bronx,3
2,sunny side,midtown,15
2,canarsie,canarsie,1
2,soho,morningside heights,2
2,JFK,chelsea,42
2,midtown,morningside heights,26
2,carnegie hill,harlem,5
2,garment district,high bridge,3
2,west village,financial district,43
2,brooklyn-downtown,financial district,5
2,west village,bay ridge,1
2,brooklyn-downtown,forest hills,1
2,tribeca,bedford-stuyvesant,2
2,boerum hill,upper east side,1
2,little italy,clinton,14
2,mapleton-flatlands,mapleton-flatlands,2
2,JFK,mariners harbor,2
2,chinatown,gramercy,13
2,gramercy,boerum hill,2
2,sunny side,east village,4
2,chelsea,fort green,7
2,astoria-long island city,central park,2
2,gramercy,little italy,33
2,chelsea,midtown,532
2,fort green,greenwich village,3
2,harlem,east village,1
2,carnegie hill,tribeca,2
2,chelsea,glendale,2
2,yorkville,bedford park,3
2,greenwich village,chelsea,259
2,yorkville,central park,12
2,chinatown,soho,5
2,west village,gramercy,76
2,bedford-stuyvesant,sunny side,1
2,central park,fort green,3
2,LGA,little italy,6
2,chinatown,central park,2
2,woodside,sunny side,3
2,LGA,mapleton-flatlands,2
2,east village,south bronx,2
2,gramercy,central park,40
2,greenwich village,gramercy,215
2,clinton,battery park,30
2,upper east side,astoria-long island city,30
2,high bridge,yorkville,1
2,springfield gardens,east harlem,1
2,carnegie hill,carnegie hill,10
2,midtown,bensonhurst,1
2,carroll gardens,williamsburg,3
2,lower east side,fort green,10
2,LGA,upper west side,77
2,borough park,carroll gardens,1
2,kwq gardens,midtown,1
2,central park,garment district,60
2,east village,tribeca,33
2,chelsea,gramercy,311
2,tribeca,chinatown,7
2,morningside heights,greenwich village,2
2,williamsburg,bushwick,5
2,little italy,yorkville,1
2,maspeth,soho,1
2,JFK,new brighten,1
2,hamilton heights,chelsea,5
2,fort green,cobble hill,2
2,lower east side,sunset park,2
2,murray hill,gramercy,157
2,astoria-long island city,JFK,2
2,chelsea,west village,206
2,LGA,corona,1
2,fort green,boerum hill,2
2,brooklyn-downtown,chinatown,4
2,carroll gardens,fort green,3
2,clinton,upper west side,188
2,midtown,east harlem,7
2,upper east side,murray hill,239
2,JFK,LGA,27
2,hamilton heights,garment district,2
2,carnegie hill,murray hill,9
2,greenwich village,park slope,6
2,morningside heights,JFK,5
2,JFK,west village,12
2,upper east side,east brooklyn,2
2,little italy,cobble hill,2
2,garment district,little italy,17
2,upper east side,mapleton-flatlands,1
2,upper east side,clinton,130
2,central park,chinatown,1
2,west village,kwq gardens,1
2,financial district,midtown,256
2,LGA,woodside,14
2,murray hill,garment district,200
2,harlem,carnegie hill,2
2,sunny side,garment district,2
2,LGA,high bridge,2
2,garment district,gravesend-sheepshead bay,2
2,east village,harlem,1
2,murray hill,tribeca,15
2,gramercy,carnegie hill,17
2,midtown,Auburndale,3
2,chelsea,bushwick,1
2,east village,park slope,6
2,garment district,morningside heights,14
2,lower east side,lower east side,81
2,clinton,mapleton-flatlands,2
2,garment district,chelsea,238
2,gravesend-sheepshead bay,LGA,1
2,west village,garment district,91
2,LGA,north sutton area,12
2,lower east side,maspeth,2
2,astoria-long island city,east village,5
2,gramercy,sunny side,13
2,boerum hill,little italy,1
2,chinatown,bushwick,1
2,fort green,west village,2
2,LGA,soho,10
2,chinatown,harlem,1
2,JFK,wakefield-williamsbridge,5
2,murray hill,greewood,1
2,harlem,clinton,5
2,little italy,battery park,5
2,midtown,gravesend-sheepshead bay,2
2,east village,upper east side,98
2,brooklyn-downtown,west village,3
2,financial district,east village,58
2,gramercy,queens village,1
2,tremont,mott haven,2
2,LGA,saintalbans,2
2,murray hill,hamilton heights,4
2,garment district,carroll gardens,2
2,brooklyn-downtown,greewood,1
2,soho,hamilton heights,1
2,clinton,west village,78
2,east village,ridgewood,1
2,murray hill,clinton,71
2,sunny side,LGA,3
2,west village,battery park,41
2,soho,east village,68
2,fort green,the rockaways,1
2,midtown,maspeth,1
2,sunny side,gramercy,2
2,astoria-long island city,upper east side,12
2,washington heights,morningside heights,3
2,battery park,garment district,52
2,gramercy,inwood,3
2,washington heights,LGA,1
2,carroll gardens,carroll gardens,6
2,upper east side,carnegie hill,136
2,upper west side,midtown,844
2,west village,JFK,12
2,lower east side,north sutton area,3
2,carnegie hill,jackson height,1
2,murray hill,upper west side,68
2,LGA,financial district,40
2,east village,mott haven,1
2,upper east side,upper west side,713
2,battery park,mapleton-flatlands,1
2,north sutton area,central park,10
2,brooklyn-downtown,williamsburg,11
2,JFK,brooklyn-downtown,4
2,upper east side,west village,73
2,sunny side,lower east side,2
2,gramercy,greenwich village,224
2,JFK,clearview,1
2,clinton,carroll gardens,1
2,garment district,upper east side,314
2,west village,east village,53
2,upper west side,greenwich village,43
2,yorkville,financial district,6
2,jackson height,williamsburg,1
2,morningside heights,morningside heights,18
2,upper east side,jamaica,2
2,astoria-long island city,LGA,11
2,harlem,high bridge,1
2,park slope,bay ridge,1
2,LGA,clearview,3
2,midtown,gramercy,643
2,financial district,gramercy,74
2,garment district,lower east side,61
2,chinatown,bensonhurst,2
2,hamilton heights,hamilton heights,19
2,east harlem,brooklyn-downtown,1
2,murray hill,battery park,19
2,tribeca,garment district,58
2,gramercy,bushwick,1
2,little italy,JFK,7
2,jackson height,woodside,5
2,upper east side,harlem,87
2,chinatown,astoria-long island city,1
2,financial district,clinton,64
2,central park,morningside heights,12
2,JFK,boerum hill,7
2,morningside heights,inwood,1
2,garment district,brooklyn-downtown,5
2,clinton,harlem,15
2,gramercy,gramercy,435
2,fort green,lower east side,2
2,park slope,park slope,10
2,bushwick,bushwick,1
2,park slope,williamsburg,2
2,tribeca,lower east side,53
2,central park,JFK,15
2,central park,mott haven,1
2,washington heights,lower east side,1
2,little italy,upper west side,11
2,tribeca,murray hill,15
2,greenwich village,ridgewood,1
2,soho,greenwich village,97
2,LGA,lower east side,20
2,gramercy,chelsea,313
2,upper east side,financial district,56
2,brooklyn-downtown,little italy,2
2,chelsea,greenwich village,255
2,harlem,JFK,4
2,clinton,park slope,5
2,upper west side,clinton,254
2,soho,west village,89
2,upper west side,woodside,2
2,carnegie hill,chelsea,8
2,garment district,battery park,47
2,brooklyn-downtown,south bronx,1
2,yorkville,university heights,1
2,midtown,east village,130
2,east harlem,south bronx,2
2,battery park,greenwich village,34
2,lower east side,bushwick,1
2,LGA,mott haven,3
2,JFK,saintalbans,8
2,LGA,little neck,1
2,chinatown,midtown,39
2,gramercy,murray hill,236
2,astoria-long island city,north sutton area,2
2,gramercy,hamilton heights,2
2,astoria-long island city,lower east side,2
2,LGA,bensonhurst,1
2,garment district,east harlem,4
2,little italy,bedford-stuyvesant,3
2,east village,west village,73
2,LGA,brownsville,3
2,LGA,chinatown,4
2,west village,boerum hill,2
2,yorkville,upper west side,56
2,lower east side,upper west side,8
2,west village,west village,53
2,gramercy,midtown,608
2,midtown,bedford-stuyvesant,6
2,morningside heights,LGA,4
2,harlem,south bronx,1
2,washington heights,mott haven,1
2,washington heights,upper west side,5
2,little italy,financial district,35
2,JFK,midtown,256
2,park slope,greewood,1
2,financial district,high bridge,1
2,lower east side,sunny side,2
2,sunny side,woodside,4
2,clinton,high bridge,1
2,upper east side,high bridge,8
2,greenwich village,battery park,39
2,gramercy,kwq gardens,1
2,murray hill,bushwick,1
2,washington heights,battery park,1
2,carroll gardens,JFK,2
2,upper east side,central park,160
2,yorkville,woodside,2
2,harlem,chelsea,9
2,harlem,mott haven,1
2,gramercy,west village,119
2,carnegie hill,clinton,14
2,lower east side,financial district,96
2,jackson height,harlem,2
2,soho,financial district,68
2,fort green,midtown,1
2,gramercy,tribeca,55
2,north sutton area,tribeca,3
2,murray hill,little italy,14
2,inwood,university heights,1
2,east harlem,high bridge,2
2,cobble hill,greenwich village,2
2,washington heights,upper east side,4
2,LGA,washington heights,12
2,little italy,LGA,7
2,soho,lower east side,88
2,upper east side,yorkville,171
2,chelsea,east harlem,4
2,financial district,riverdale,1
2,upper east side,mott haven,11
2,east village,lower east side,106
2,garment district,JFK,37
2,murray hill,central park,25
2,harlem,harlem,104
2,upper west side,financial district,23
2,yorkville,clinton,10
2,gravesend-sheepshead bay,bedford-stuyvesant,2
2,harlem,battery park,1
2,hamilton heights,midtown,4
2,gramercy,cobble hill,2
2,chinatown,flushing,2
2,midtown,soundview,1
2,garment district,bensonhurst,1
2,chelsea,soho,135
2,east village,chinatown,11
2,tribeca,riverdale,1
2,north sutton area,greenwich village,8
2,harlem,forest hills,1
2,central park,carnegie hill,21
2,little italy,little italy,8
2,garment district,springfield gardens,1
2,east village,battery park,19
2,soho,chelsea,159
2,astoria-long island city,clinton,1
2,JFK,east harlem,3
2,LGA,brooklyn-downtown,21
2,central park,LGA,29
2,west village,carroll gardens,3
2,greenwich village,fort green,10
2,battery park,upper west side,12
2,JFK,morris park,2
2,greenwich village,tribeca,73
2,gramercy,high bridge,1
2,gramercy,washington heights,6
2,north sutton area,chinatown,1
2,hamilton heights,mott haven,1
2,upper west side,murray hill,53
2,fort green,gramercy,2
2,upper east side,washington heights,19
2,carroll gardens,cobble hill,2
2,east village,east harlem,1
2,central park,east harlem,5
2,brooklyn-downtown,upper east side,5
2,harlem,greenwich village,2
2,JFK,Auburndale,8
2,west village,harlem,1
2,LGA,hamilton heights,5
2,JFK,garment district,41
2,JFK,upper west side,46
2,harlem,morningside heights,30
2,garment district,forest hills,3
2,garment district,murray hill,177
2,astoria-long island city,gramercy,5
2,jackson height,washington heights,1
2,chelsea,borough park,1
2,north sutton area,financial district,4
2,LGA,east brooklyn,4
2,JFK,queens village,1
2,yorkville,harlem,25
2,fort green,fort green,28
2,garment district,bedford-stuyvesant,6
2,washington heights,hamilton heights,16
2,gramercy,bay ridge,1
2,LGA,parkchester,3
2,carroll gardens,LGA,2
2,gramercy,fort green,7
2,hamilton heights,sunny side,2
2,east harlem,harlem,31
2,boerum hill,east harlem,1
2,greenwich village,yorkville,1
2,midtown,upper west side,591
2,north sutton area,battery park,3
2,garment district,fort green,6
2,williamsburg,lower east side,4
2,JFK,jackson height,9
2,west village,midtown,180
2,boerum hill,bedford-stuyvesant,5
2,chinatown,williamsburg,2
2,east harlem,hamilton heights,2
2,carnegie hill,gramercy,10
2,JFK,tremont,1
2,soho,little italy,20
2,north sutton area,LGA,3
2,midtown,brooklyn-downtown,8
2,greenwich village,little italy,45
2,yorkville,west village,1
2,sunny side,soho,1
2,mott haven,jackson height,1
2,chelsea,cobble hill,3
2,brooklyn-downtown,midtown,9
2,little italy,tribeca,16
2,gramercy,jackson height,1
2,battery park,sunny side,4
2,upper east side,bensonhurst,2
2,throggs neck,throggs neck,1
2,upper east side,midtown,1362
2,west village,central park,10
2,JFK,sunset park,2
2,upper east side,spuyten duyvil,1
2,gramercy,mapleton-flatlands,1
2,financial district,greenwich village,65
2,financial district,lower east side,110
2,LGA,astoria-long island city,47
2,midtown,hamilton heights,10
2,hamilton heights,east harlem,8
2,chelsea,williams bridge,1
2,brownsville,mapleton-flatlands,1
2,financial district,garment district,115
2,upper east side,tribeca,21
2,lower east side,cobble hill,3
2,carnegie hill,west village,3
2,LGA,carnegie hill,9
2,carnegie hill,washington heights,1
2,brooklyn-downtown,lower east side,4
2,soho,brooklyn-downtown,4
2,lower east side,harlem,1
2,bedford-stuyvesant,fort green,4
2,lower east side,carroll gardens,6
2,midtown,little italy,30
2,hamilton heights,east village,1
2,kwq gardens,woodhaven-richmond hill,2
2,LGA,greewood,3
2,garment district,ridgewood,2
2,kwq gardens,JFK,2
2,harlem,LGA,8
2,LGA,woodhaven-richmond hill,1
2,woodside,JFK,1
2,murray hill,north sutton area,25
2,hamilton heights,financial district,2
2,yorkville,greenwich village,3
2,harlem,financial district,1
2,high bridge,woodside,1
2,JFK,carroll gardens,6
2,boerum hill,lower east side,1
2,chelsea,financial district,75
2,east harlem,yorkville,39
2,north sutton area,harlem,2
2,LGA,chelsea,64
2,battery park,williamsburg,1
2,soho,east brooklyn,1
2,carnegie hill,hamilton heights,1
2,midtown,bushwick,2
2,JFK,ridgewood,2
2,park slope,fort green,9
2,tribeca,LGA,8
2,east village,soho,56
2,carnegie hill,upper east side,103
2,upper west side,high bridge,10
2,upper west side,yorkville,66
2,yorkville,upper east side,123
2,midtown,carroll gardens,7
2,chelsea,country club,1
2,greenwich village,north sutton area,5
2,jackson height,astoria-long island city,5
2,JFK,midland beach,1
2,park slope,cobble hill,2
2,woodside,astoria-long island city,4
2,JFK,chinatown,2
2,harlem,north sutton area,2
2,greewood,park slope,1
2,LGA,central park,22
2,forest hills,forest hills,1
2,maspeth,lower east side,1
2,JFK,mapleton-flatlands,10
2,carroll gardens,canarsie,1
2,chelsea,inwood,2
2,central park,yorkville,15
2,high bridge,harlem,2
2,chelsea,carnegie hill,7
2,carnegie hill,inwood,1
2,upper west side,inwood,5
2,gramercy,yorkville,8
2,LGA,williamsburg,13
2,jamaica,west village,1
2,boerum hill,LGA,1
2,east village,bedford-stuyvesant,8
2,midtown,ridgewood,1
2,LGA,soundview,3
2,north sutton area,gramercy,63
2,soho,carnegie hill,2
2,morningside heights,murray hill,2
2,clinton,carnegie hill,4
2,astoria-long island city,brooklyn-downtown,1
2,battery park,murray hill,10
2,chelsea,jackson height,3
2,tribeca,chelsea,67
2,bedford-stuyvesant,bedford-stuyvesant,9
2,boerum hill,battery park,1
2,soho,park slope,1
2,chelsea,harlem,11
2,JFK,cobble hill,2
2,carnegie hill,high bridge,1
2,chelsea,chelsea,459
2,chinatown,chinatown,5
2,little italy,morningside heights,3
2,JFK,williamsburg,19
2,high bridge,astoria-long island city,1
2,little italy,soho,25
2,JFK,gravesend-sheepshead bay,6
2,soho,central park,7
2,chelsea,murray hill,144
2,LGA,morris park,1
2,fort green,financial district,2
2,boerum hill,carroll gardens,5
2,midtown,flushing,2
2,hamilton heights,lower east side,1
2,hamilton heights,clinton,8
2,mott haven,harlem,8
2,upper west side,carnegie hill,58
2,upper west side,gramercy,100
2,midtown,fordham,1
2,garment district,hamilton heights,5
2,chelsea,JFK,35
2,greenwich village,boerum hill,1
2,chelsea,sunny side,5
2,boerum hill,tribeca,1
2,battery park,gravesend-sheepshead bay,2
2,clinton,university heights,1
2,upper east side,bushwick,2
2,fort green,glendale,1
2,soho,murray hill,32
2,greenwich village,inwood,1
2,JFK,forest hills,18
2,JFK,riverdale,2
2,garment district,chinatown,9
2,midtown,lower east side,93
2,LGA,upper east side,112
2,bushwick,east harlem,2
2,financial district,murray hill,61
2,chelsea,forest hills,1
2,east harlem,mott haven,3
2,hamilton heights,central park,1
2,clinton,gramercy,106
2,west village,soho,100
2,east harlem,midtown,15
2,cobble hill,bedford-stuyvesant,1
2,south bronx,south bronx,1
2,little italy,east harlem,2
2,chinatown,greenwich village,13
2,yorkville,carnegie hill,8
2,parkchester,parkchester,2
2,east village,murray hill,87
2,riverdale,chelsea,1
2,yorkville,sunny side,1
2,chelsea,astoria-long island city,9
2,brooklyn-downtown,park slope,3
2,financial district,north sutton area,7
2,upper east side,carroll gardens,2
2,sunny side,murray hill,1
2,JFK,central park,10
2,chelsea,washington heights,5
2,carroll gardens,park slope,5
2,greenwich village,soho,136
2,LGA,queensboro hill,9
2,financial district,tribeca,80
2,clinton,yorkville,8
2,JFK,east brooklyn,7
2,gramercy,lower east side,119
2,east village,JFK,27
2,murray hill,east village,71
2,central park,east village,9
2,yorkville,garment district,17
2,financial district,bay ridge,1
2,soho,tribeca,48
2,JFK,park slope,15
2,LGA,fort green,35
2,LGA,laurelton,5
2,soho,east harlem,1
2,sunny side,chelsea,1
2,JFK,jamaica,15
2,central park,clinton,66
2,upper east side,soho,77
2,east village,hamilton heights,1
2,LGA,south bronx,6
2,financial district,fort green,5
2,greenwich village,harlem,4
2,fort green,east village,3
2,tribeca,boerum hill,2
2,midtown,washington heights,11
2,midtown,midtown,1661
2,greenwich village,chinatown,20
2,battery park,chelsea,55
2,williamsburg,astoria-long island city,2
2,tribeca,battery park,67
2,financial district,hamilton heights,2
2,fort green,brownsville,1
2,chelsea,garment district,329
2,garment district,kwq gardens,1
2,upper east side,utopia,1
2,soho,gramercy,88
2,gramercy,astoria-long island city,7
2,morningside heights,yorkville,3
2,sunny side,fort green,3
2,midtown,high bridge,8
2,lower east side,soho,47
2,clinton,central park,39
2,yorkville,yorkville,30
2,brooklyn-downtown,upper west side,1
2,clinton,tribeca,26
2,midtown,middle village,2
2,chinatown,battery park,10
2,park slope,gravesend-sheepshead bay,1
2,flushing,soho,1
2,hamilton heights,woodside,2
2,west village,chinatown,5
