2,LGA,morningside heights,2
2,chelsea,chinatown,4
2,washington heights,upper west side,2
2,little italy,financial district,5
2,JFK,midtown,82
2,little italy,upper east side,7
2,gramercy,ridgewood,2
2,LGA,east village,22
2,garment district,hamilton heights,3
2,sunny side,woodside,3
2,west village,LGA,3
2,gramercy,east harlem,3
2,battery park,battery park,24
2,JFK,little neck,2
2,LGA,tribeca,6
2,upper west side,williamsburg,5
2,battery park,tribeca,9
2,garment district,soho,15
2,central park,harlem,12
2,astoria-long island city,LGA,2
2,morningside heights,central park,2
2,jamaica,lower east side,2
2,greenwich village,maspeth,2
2,gramercy,clinton,20
2,upper east side,north sutton area,43
2,carnegie hill,soho,2
2,yorkville,lower east side,3
2,east village,sunny side,5
2,west village,greenwich village,24
2,midtown,soho,37
2,boerum hill,east village,4
2,LGA,flushing,1
2,north sutton area,murray hill,9
2,clinton,soho,2
2,lower east side,chinatown,4
2,lower east side,williamsburg,9
2,central park,murray hill,2
2,cobble hill,LGA,2
2,LGA,throggs neck,2
2,gramercy,west village,26
2,carnegie hill,clinton,5
2,east village,LGA,6
2,lower east side,financial district,26
2,soho,financial district,26
2,harlem,yorkville,2
2,gramercy,tribeca,18
2,lower east side,clinton,2
2,garment district,greenwich village,33
2,murray hill,carnegie hill,2
2,chelsea,boerum hill,3
2,little italy,garment district,10
2,west village,williamsburg,2
2,JFK,soho,4
2,upper east side,upper east side,552
2,soho,JFK,6
2,chelsea,cobble hill,3
2,murray hill,east harlem,2
2,east village,clinton,4
2,LGA,washington heights,3
2,midtown,parkchester,2
2,soho,lower east side,11
2,garment district,upper west side,53
2,west village,north sutton area,6
2,upper east side,forest hills,4
2,upper east side,yorkville,29
2,upper west side,upper east side,177
2,upper east side,cobble hill,2
2,battery park,west village,18
2,carnegie hill,carnegie hill,4
2,washington heights,midtown,2
2,hamilton heights,yorkville,2
2,east village,lower east side,23
2,garment district,JFK,13
2,north sutton area,east village,9
2,JFK,chinatown,2
2,harlem,harlem,26
2,upper west side,financial district,4
2,upper east side,JFK,11
2,north sutton area,west village,2
2,JFK,astoria-long island city,8
2,tribeca,williamsburg,4
2,LGA,woodside,4
2,garment district,financial district,19
2,JFK,hamilton heights,2
2,clinton,sunny side,2
2,JFK,clinton,6
2,astoria-long island city,upper west side,2
2,harlem,central park,4
2,upper west side,LGA,7
2,financial district,chelsea,10
2,upper west side,chelsea,29
2,carnegie hill,yorkville,5
2,garment district,washington heights,2
2,chelsea,jamaica,2
2,chelsea,williamsburg,6
2,chelsea,soho,41
2,williamsburg,midtown,3
2,battery park,gramercy,9
2,east village,chinatown,8
2,yorkville,east harlem,3
2,JFK,inwood,2
2,north sutton area,greenwich village,2
2,woodside,tribeca,2
2,upper east side,east village,24
2,gramercy,williamsburg,11
2,harlem,upper east side,4
2,central park,carnegie hill,16
2,williamsburg,harlem,2
2,LGA,jackson height,11
2,midtown,upper east side,258
2,battery park,clinton,12
2,williamsburg,ridgewood,2
2,garment district,springfield gardens,5
2,soho,chinatown,2
2,park slope,park slope,2
2,soho,chelsea,54
2,central park,battery park,2
2,astoria-long island city,harlem,2
2,LGA,garment district,8
2,LGA,brooklyn-downtown,2
2,central park,LGA,2
2,chelsea,battery park,2
2,JFK,bedford-stuyvesant,6
2,financial district,chinatown,9
2,jackson height,lower east side,3
2,battery park,upper west side,4
2,financial district,carroll gardens,2
2,greenwich village,flushing,2
2,soho,fort green,2
2,chelsea,upper west side,44
2,upper east side,south bronx,1
2,greenwich village,tribeca,25
2,JFK,bay ridge,2
2,chinatown,murray hill,4
2,gramercy,harlem,2
2,midtown,west village,35
2,gramercy,upper west side,21
2,clinton,brooklyn-downtown,4
2,garment district,central park,17
2,north sutton area,clinton,8
2,chinatown,park slope,2
2,midtown,LGA,87
2,morningside heights,upper west side,25
2,east brooklyn,brownsville,3
2,midtown,chelsea,105
2,soho,upper east side,17
2,upper west side,utopia,2
2,harlem,murray hill,2
2,north sutton area,chinatown,3
2,hamilton heights,mott haven,3
2,upper west side,washington heights,17
2,battery park,north sutton area,2
2,upper east side,astoria-long island city,4
2,chelsea,central park,12
2,LGA,greenwich village,13
2,LGA,battery park,3
2,greenwich village,battery park,8
2,chelsea,bedford-stuyvesant,4
2,midtown,forest hills,2
2,little italy,gramercy,11
2,gramercy,upper east side,83
2,west village,upper east side,10
2,gramercy,greewood,3
2,tribeca,west village,22
2,upper west side,cobble hill,2
2,upper east side,washington heights,2
2,tribeca,east village,9
2,east village,bedford park,3
2,tribeca,soho,17
2,little italy,brooklyn-downtown,2
2,murray hill,west village,8
2,JFK,little italy,10
2,garment district,carnegie hill,8
2,clinton,lower east side,2
2,upper west side,hamilton heights,24
2,lower east side,central park,2
2,central park,east harlem,4
2,midtown,harlem,6
2,midtown,carnegie hill,11
2,midtown,williamsburg,2
2,LGA,boerum hill,2
2,upper west side,central park,67
2,LGA,glendale,3
2,JFK,carnegie hill,4
2,LGA,inwood,4
2,murray hill,williamsburg,3
2,hamilton heights,upper east side,2
2,forest hills,forest hills,4
2,midtown,utopia,2
2,west village,carnegie hill,2
2,brooklyn-downtown,gramercy,3
2,yorkville,midtown,11
2,little italy,JFK,2
2,upper west side,upper west side,431
2,carroll gardens,sunset park,2
2,LGA,murray hill,16
2,JFK,garment district,12
2,JFK,upper west side,22
2,harlem,morningside heights,2
2,upper east side,central park,42
2,garment district,murray hill,41
2,battery park,midtown,19
2,financial district,west village,9
2,upper west side,little italy,4
2,chelsea,borough park,2
2,clinton,east village,10
2,north sutton area,midtown,17
2,garment district,east village,33
2,LGA,clinton,20
2,east village,garment district,27
2,central park,midtown,54
2,glendale,glendale,3
2,murray hill,midtown,67
2,upper east side,garment district,72
2,west village,lower east side,12
2,chelsea,morningside heights,4
2,east harlem,east harlem,6
2,financial district,clinton,15
2,greenwich village,murray hill,25
2,fort green,fort green,4
2,chelsea,harlem,2
2,financial district,fort green,3
2,east village,east village,21
2,upper east side,jackson height,2
2,harlem,midtown,4
2,jamaica,midtown,2
2,bushwick,williamsburg,2
2,JFK,forest hills,2
2,soho,LGA,8
2,financial district,murray hill,15
2,LGA,astoria-long island city,4
2,harlem,greenwich village,2
2,morningside heights,clinton,3
2,east harlem,harlem,12
2,carroll gardens,borough park,2
2,greenwich village,JFK,2
2,upper east side,lower east side,7
2,upper west side,mott haven,2
2,williamsburg,williamsburg,6
2,morningside heights,yorkville,2
2,murray hill,chelsea,20
2,midtown,upper west side,145
2,garment district,west village,13
2,east village,little italy,3
2,financial district,williamsburg,5
2,williamsburg,lower east side,2
2,central park,west village,4
2,carnegie hill,LGA,4
2,JFK,upper east side,24
2,JFK,jackson height,2
2,greenwich village,bushwick,2
2,financial district,JFK,12
2,west village,midtown,26
2,garment district,brooklyn-downtown,2
2,JFK,brooklyn-downtown,5
2,east harlem,hamilton heights,4
2,carnegie hill,gramercy,2
2,upper east side,battery park,6
2,greenwich village,sunny side,2
2,gramercy,east village,57
2,clinton,harlem,3
2,soho,little italy,2
2,carnegie hill,east harlem,4
2,greenwich village,little italy,9
2,yorkville,west village,2
2,JFK,springfield gardens,3
2,lower east side,greenwich village,11
2,JFK,financial district,6
2,murray hill,JFK,10
2,north sutton area,garment district,10
2,clinton,greenwich village,16
2,JFK,brownsville,4
2,gramercy,midland beach,3
2,midtown,north sutton area,8
2,inwood,washington heights,2
2,JFK,JFK,30
2,hamilton heights,washington heights,2
2,north sutton area,astoria-long island city,2
2,little italy,tribeca,3
2,lower east side,JFK,5
2,battery park,little italy,2
2,greenwich village,clinton,6
2,murray hill,murray hill,15
2,west village,astoria-long island city,2
2,west village,mapleton-flatlands,3
2,upper east side,inwood,2
2,soho,battery park,15
2,lower east side,astoria-long island city,2
2,carroll gardens,midtown,2
2,upper east side,midtown,286
2,LGA,sunny side,7
2,west village,central park,2
2,upper east side,hamilton heights,5
2,greenwich village,williamsburg,13
2,financial district,upper west side,4
2,upper west side,morningside heights,36
2,chinatown,financial district,8
2,central park,financial district,3
2,bedford-stuyvesant,ridgewood,2
2,financial district,greenwich village,20
2,financial district,lower east side,18
2,east village,bedford-stuyvesant,3
2,north sutton area,north sutton area,2
2,JFK,east village,3
2,astoria-long island city,astoria-long island city,25
2,sunny side,maspeth,4
2,upper west side,battery park,2
2,clinton,midtown,46
2,harlem,hamilton heights,5
2,midtown,hamilton heights,3
2,harlem,bedford park,2
2,midtown,greenwich village,41
2,hamilton heights,morningside heights,6
2,lower east side,chelsea,14
2,central park,chelsea,6
2,lower east side,west village,12
2,morningside heights,washington heights,2
2,gramercy,brooklyn-downtown,2
2,soho,midtown,27
2,financial district,garment district,19
2,upper east side,tribeca,13
2,midtown,central park,45
2,upper east side,morningside heights,2
2,LGA,LGA,8
2,LGA,tremont,3
2,LGA,carnegie hill,4
2,garment district,woodlawn-nordwood,2
2,midtown,jamaica,3
2,central park,tribeca,2
2,garment district,spuyten duyvil,3
2,midtown,morningside heights,6
2,lower east side,woodside,3
2,carnegie hill,harlem,3
2,upper west side,JFK,4
2,chelsea,high bridge,3
2,garment district,cobble hill,2
2,little italy,east village,6
2,chelsea,tribeca,16
2,clinton,williamsburg,2
2,west village,financial district,16
2,carnegie hill,greenwich village,2
2,garment district,yorkville,2
2,midtown,little italy,6
2,hamilton heights,east village,2
2,north sutton area,gramercy,13
2,jackson height,greenwich village,2
2,harlem,LGA,6
2,greenwich village,dyker heights,2
2,little italy,clinton,5
2,east village,upper west side,2
2,midtown,chinatown,8
2,murray hill,north sutton area,4
2,sunny side,upper east side,7
2,chinatown,gramercy,2
2,garment district,clinton,43
2,sunny side,east village,2
2,chelsea,financial district,10
2,east harlem,yorkville,8
2,astoria-long island city,chelsea,2
2,financial district,little italy,8
2,gramercy,little italy,2
2,financial district,upper east side,18
2,chelsea,midtown,109
2,battery park,east village,3
2,little italy,greenwich village,6
2,clinton,financial district,9
2,LGA,chelsea,11
2,LGA,morris park,2
2,east harlem,mapleton-flatlands,2
2,tribeca,tribeca,10
2,carnegie hill,tribeca,2
2,harlem,JFK,2
2,greenwich village,chelsea,66
2,greenwich village,LGA,6
2,JFK,ridgewood,4
2,cobble hill,park slope,4
2,central park,gramercy,12
2,park slope,fort green,2
2,upper west side,spuyten duyvil,2
2,east village,soho,6
2,chelsea,greenwich village,34
2,upper east side,middle village,2
2,sunny side,clinton,2
2,carnegie hill,upper east side,19
2,gravesend-sheepshead bay,gravesend-sheepshead bay,2
2,clinton,clinton,38
2,cobble hill,little italy,3
2,upper west side,yorkville,9
2,yorkville,upper east side,30
2,east village,williamsburg,10
2,upper west side,garment district,44
2,lower east side,garment district,10
2,clinton,JFK,14
2,gramercy,soho,18
2,greenwich village,lower east side,38
2,jackson height,astoria-long island city,2
2,gramercy,financial district,25
2,greenwich village,west village,41
2,murray hill,upper east side,28
2,carroll gardens,greewood,2
2,tribeca,upper east side,2
2,north sutton area,financial district,2
2,upper east side,sunny side,6
2,yorkville,high bridge,2
2,battery park,upper east side,2
2,east harlem,forest hills,2
2,midtown,yorkville,6
2,LGA,mapleton-flatlands,3
2,carnegie hill,midtown,20
2,tribeca,little italy,2
2,JFK,tribeca,2
2,upper west side,harlem,41
2,upper west side,east harlem,18
2,sunny side,greenwich village,2
2,east village,battery park,2
2,gramercy,central park,17
2,greenwich village,gramercy,34
2,clinton,battery park,7
2,chelsea,parkchester,2
2,midtown,woodhaven-richmond hill,2
2,harlem,upper west side,7
2,upper west side,murray hill,12
2,midtown,boerum hill,2
2,greenwich village,upper east side,14
2,chinatown,upper east side,3
2,gramercy,flushing,3
2,LGA,bushwick,3
2,JFK,mapleton-flatlands,2
2,jackson height,bushwick,2
2,tribeca,clinton,4
2,murray hill,lower east side,10
2,battery park,lower east side,4
2,lower east side,fort green,7
2,little italy,midtown,4
2,upper east side,gramercy,68
2,LGA,upper west side,41
2,lower east side,hamilton heights,2
2,soho,clinton,6
2,gramercy,yorkville,4
2,central park,garment district,16
2,LGA,williamsburg,10
2,east village,tribeca,9
2,west village,murray hill,9
2,upper east side,west village,17
2,chelsea,gramercy,88
2,garment district,tribeca,10
2,chinatown,garment district,8
2,JFK,morningside heights,5
2,williamsburg,bushwick,3
2,west village,battery park,29
2,soho,carnegie hill,3
2,west village,clinton,17
2,upper east side,carroll gardens,2
2,gramercy,morningside heights,6
2,midtown,battery park,18
2,JFK,gramercy,10
2,washington heights,harlem,6
2,tribeca,greenwich village,12
2,east village,midtown,33
2,williamsburg,upper east side,2
2,sunny side,astoria-long island city,8
2,midtown,murray hill,62
2,murray hill,jackson height,2
2,garment district,gramercy,81
2,financial district,battery park,13
2,tribeca,chelsea,29
2,garment district,bedford-stuyvesant,4
2,central park,morningside heights,2
2,greenwich village,east harlem,2
2,chelsea,chelsea,136
2,greenwich village,upper west side,11
2,chelsea,west village,40
2,murray hill,gramercy,44
2,upper east side,little italy,5
2,tribeca,park slope,3
2,east village,north sutton area,4
2,gramercy,JFK,18
2,clinton,upper west side,36
2,midtown,east harlem,2
2,upper east side,murray hill,54
