201501031937,0.02
201501040051,0.02
201501040459,0.01
201501041500,0.01
201501042351,0.02
201501061251,0.01
201501061351,0.01
201501061400,0.01
201501061451,0.01
201501061500,0.02
201501061514,0.02
201501061551,0.02
201501061623,0.02
201501091151,0.02
201501091221,0.02
201501121151,0.01
201501121357,0.02
201501121442,0.02
201501121851,0.02
201501121951,0.02
201501130000,0.01
201501180951,0.01
201501181151,0.02
201501181500,0.02
201501181751,0.01
201501181800,0.02
201501181853,0.01
201501190051,0.01
201501190120,0.01
201501240351,0.01
201501240551,0.01
201501240600,0.01
201501241051,0.01
201501241151,0.01
201501241249,0.01
201501241351,0.01
201501241451,0.01
201501242024,0.01
201501242049,0.01
201501242100,0.01
201501261351,0.01
201501261800,0.02
201501261951,0.02
201501262032,0.01
201501262151,0.02
201501270251,0.01
201501270300,0.02
201501270551,0.01
201501270851,0.01
201501270900,0.01
201501271251,0.02
201501271314,0.02
201501271451,0.01
201501271500,0.01
201501300151,0.01
201501300351,0.02
201501300459,0.01
201501300513,0.01
201501301051,0.01
201502020151,0.02
201502020251,0.01
201502020300,0.01
201502020327,0.01
201502020351,0.01
201502021051,0.02
201502021251,0.02
201502021451,0.01
201502021649,0.02
201502021800,0.01
201502021832,0.01
201502021948,0.01
201502021951,0.02
201502022022,0.02
201502022051,0.01
201502090600,0.02
201502090651,0.01
201502090751,0.01
201502090851,0.02
201502091042,0.02
201502091051,0.02
201502091151,0.02
201502100212,0.01
201502100300,0.01
201502142051,0.01
201502142100,0.01
201502142101,0.01
201502150459,0.01
201502170551,0.01
201502170600,0.01
201502170649,0.02
201502171049,0.01
201502171149,0.01
201502171319,0.01
201502211851,0.01
201502211927,0.02
201502211951,0.02
201502212027,0.02
201502220351,0.02
201502220551,0.01
201502220651,0.01
201502220849,0.02
201502221051,0.01
201502221116,0.01
201502221141,0.01
201503011500,0.01
201503011851,0.02
201503012247,0.01
201503012251,0.02
201503020000,0.01
201503020008,0.01
201503020019,0.01
201503032100,0.01
201503040221,0.02
201503040851,0.02
201503041043,0.01
201503041151,0.01
201503041203,0.01
201503041551,0.02
201503041651,0.02
201503042251,0.01
201503050451,0.01
201503050551,0.02
201503050600,0.02
201503050751,0.01
201503050842,0.02
201503050901,0.01
201503050922,0.02
201503050948,0.02
201503051049,0.01
201503051351,0.02
201503051723,0.01
201503051751,0.02
201503051929,0.02
201503052009,0.01
201503052036,0.02
201503052051,0.01
201503052100,0.02
201503052128,0.02
201503090651,0.01
201503090900,0.01
201503101800,0.02
201503102051,0.02
201503102151,0.02
201503110251,0.01
201503110351,0.01
201503110451,0.01
201503110900,0.01
201503141800,0.01
201503142051,0.01
201503142100,0.02
201503142206,0.02
201503142351,0.02
201503170900,0.01
201503170951,0.01
201503201500,0.01
201503201649,0.01
201503201656,0.01
201503210139,0.01
201503210251,0.01
201503210651,0.01
201503251651,0.02
201503251800,0.01
201503252251,0.01
201503252351,0.01
201503261535,0.01
201503261851,0.01
201503261858,0.01
201503262051,0.01
201503262100,0.01
201503270000,0.01
201503270019,0.01
201503270151,0.01
201503270251,0.02
201503270351,0.02
201503270900,0.02
201503270951,0.01
201503311651,0.02
201503312151,0.01
201503312251,0.01
201504030651,0.01
201504031251,0.01
201504031500,0.02
201504040247,0.02
201504070900,0.01
201504072032,0.02
201504090000,0.01
201504100251,0.01
201504101200,0.01
201504141017,0.01
201504170459,0.01
201504170651,0.01
201504170751,0.01
201504201551,0.02
201504201651,0.02
201504210300,0.01
201504210351,0.01
201504210513,0.02
201504210533,0.01
201504210651,0.01
201504210722,0.01
201504211151,0.01
201504211200,0.02
201504211251,0.02
201504222001,0.01
201505091500,0.02
201505091506,0.02
201505120351,0.01
201505160451,0.01
201505170051,0.02
201505312051,0.01
201505312123,0.01
201505312151,0.01
201505312351,0.01
201506010751,0.02
201506010823,0.01
201506011157,0.01
201506012151,0.01
201506020251,0.01
201506021800,0.01
201506021851,0.02
201506022151,0.01
201506022251,0.01
201506022351,0.01
201506030000,0.01
201506030051,0.01
201506030132,0.01
201506060251,0.01
201506090051,0.02
201506150151,0.02
201506150837,0.02
201506201800,0.01
201506210451,0.02
201506210751,0.01
201506232051,0.02
201506271551,0.01
201506271800,0.02
201506271951,0.01
201507010842,0.02
201507041500,0.01
201507092151,0.02
201507100051,0.02
201507141615,0.02
201507141649,0.02
201507141741,0.02
201507141751,0.01
201507151349,0.02
201507151351,0.02
201507151451,0.01
201507151500,0.01
201507151539,0.01
201507151551,0.01
201507181151,0.02
201507300900,0.02
201507300951,0.02
201507301251,0.02
201507301401,0.02
201507301500,0.02
201508040551,0.01
201508040600,0.01
201508110459,0.01
201508110600,0.01
201508110651,0.02
201508111200,0.02
201508111251,0.01
201508210251,0.02
201508210851,0.02
201508210900,0.01
201508250600,0.01
201509091951,0.02
201509092015,0.02
201509100351,0.01
201509101139,0.02
201509101432,0.01
201509110300,0.01
201509110351,0.01
201509110451,0.01
201509122148,0.01
201509122151,0.01
201509130300,0.01
201509301349,0.02
201510011551,0.01
201510011851,0.02
201510011951,0.01
201510012038,0.01
201510012051,0.01
201510012100,0.01
201510012348,0.01
201510012351,0.02
201510020459,0.02
201510020600,0.01
201510020751,0.01
201510021051,0.02
201510091851,0.01
201510091951,0.01
201510250751,0.02
201510281151,0.02
201510281545,0.02
201510281851,0.01
201510281951,0.02
201510282051,0.02
201510282100,0.01
201510282151,0.01
201510282242,0.01
201510282251,0.01
201510290346,0.02
201510290351,0.01
201510290751,0.02
201511051500,0.01
201511101251,0.01
201511101551,0.01
201511110000,0.02
201511110051,0.02
201511110351,0.01
201511110451,0.02
201511110459,0.02
201511110600,0.01
201511110651,0.01
201511110751,0.02
201511110851,0.01
201511110900,0.01
201511111047,0.01
201511121551,0.01
201511121651,0.02
201511121751,0.02
201511121800,0.01
201511192042,0.01
201511192100,0.02
201511192137,0.01
201511192303,0.01
201511281651,0.01
201511281851,0.01
201512010251,0.01
201512010459,0.01
201512010551,0.01
201512010651,0.01
201512010751,0.01
201512010951,0.02
201512011016,0.01
201512011149,0.01
201512011251,0.01
201512011551,0.01
201512011751,0.02
201512011921,0.02
201512012100,0.02
201512012151,0.01
201512020735,0.02
201512020851,0.01
201512021151,0.01
201512021251,0.02
201512021951,0.02
201512022040,0.02
201512022049,0.01
201512022142,0.01
201512022251,0.01
201512022351,0.01
201512030000,0.01
201512030051,0.01
201512150351,0.01
201512170027,0.01
201512170047,0.01
201512170135,0.01
201512171344,0.01
201512171500,0.02
201512181351,0.01
201512221451,0.01
201512221749,0.01
201512221922,0.01
201512221951,0.01
201512231449,0.01
201512231500,0.02
201512231539,0.01
201512231627,0.02
201512232100,0.02
201512232351,0.01
201512240051,0.01
201512241451,0.01
201512241601,0.01
201512251216,0.01
201512251500,0.01
201512251521,0.01
201512252244,0.02
201512252248,0.02
201512270240,0.01
201512270251,0.01
201512270443,0.01
201512270451,0.02
201512270651,0.01
201512272148,0.01
201512272230,0.01
201512290251,0.01
201512290300,0.01
201512290451,0.01
201512290951,0.02
201512291051,0.02
201512291451,0.01
201512302351,0.01
